source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
ST/DWB,2863,2955,,,32.977361,-105.984111,WGS84,,ft,,ft,nitrate,mg/L,2,2.28,3.01,2.64,2006-06-27,,2.28,mg/L
ST/DWB,2862,2957,,,32.941055,-105.808416,WGS84,,ft,,ft,nitrate,mg/L,2,0.0,0.09,0.05,2006-11-06,,0.0926,mg/L
ST/DWB,2871,2962,,,33.427196,-105.667708,WGS84,,ft,,ft,nitrate,mg/L,1,0.23,0.23,0.23,2004-10-19,,0.23,mg/L
ST/DWB,2880,2976,,,32.995062,-105.843767,WGS84,,ft,,ft,nitrate,mg/L,1,0.18,0.18,0.18,2007-02-15,,0.179,mg/L
ST/DWB,2885,2984,,,32.91087,-105.691591,WGS84,,ft,,ft,nitrate,mg/L,1,0.29,0.29,0.29,2006-08-07,,0.289,mg/L
ST/DWB,2886,2985,,,32.910661,-105.707746,WGS84,,ft,,ft,nitrate,mg/L,1,0.31,0.31,0.31,2006-08-07,,0.31,mg/L
ST/DWB,2899,2993,,,32.404655,-104.259252,WGS84,,ft,,ft,nitrate,mg/L,1,1.55,1.55,1.55,2006-08-30,,1.55,mg/L
ST/DWB,2899,2993,,,32.404655,-104.259252,WGS84,,ft,,ft,nitrate,mg/L,1,1.55,1.55,1.55,2006-08-30,,1.55,mg/L
ST/DWB,2895,2994,,,32.405266,-104.256972,WGS84,,ft,,ft,nitrate,mg/L,1,0.85,0.85,0.85,2006-08-30,,0.851,mg/L
ST/DWB,2895,2994,,,32.405266,-104.256972,WGS84,,ft,,ft,nitrate,mg/L,1,0.85,0.85,0.85,2006-08-30,,0.851,mg/L
ST/DWB,2913,3000,,,35.819861,-105.913993,WGS84,,ft,,ft,nitrate,mg/L,1,0.08,0.08,0.08,2005-02-09,,0.08,mg/L
ST/DWB,2965,3063,,,32.386833,-106.484265,WGS84,,ft,,ft,nitrate,mg/L,6,1.3,3.1,2.17,2005-07-13,,2.4,mg/L
ST/DWB,2965,3063,,,32.386833,-106.484265,WGS84,,ft,,ft,nitrate,mg/L,6,1.3,3.1,2.17,2005-07-13,,2.4,mg/L
ST/DWB,2965,3063,,,32.386833,-106.484265,WGS84,,ft,,ft,nitrate,mg/L,6,1.3,3.1,2.17,2005-07-13,,2.4,mg/L
ST/DWB,2977,3073,,,35.649111,-106.33333,WGS84,,ft,,ft,nitrate,mg/L,1,0.49,0.49,0.49,2005-01-26,,0.494,mg/L
ST/DWB,2982,3074,,,35.666103,-106.354345,WGS84,,ft,,ft,nitrate,mg/L,1,1.49,1.49,1.49,2005-01-26,,1.49,mg/L
ST/DWB,2980,3081,,,32.946888,-105.830444,WGS84,,ft,,ft,nitrate,mg/L,1,0.29,0.29,0.29,2004-11-04,,0.294,mg/L
ST/DWB,2984,3083,,,32.946,-105.961916,WGS84,,ft,,ft,nitrate,mg/L,1,0.91,0.91,0.91,2004-11-16,,0.906,mg/L
ST/DWB,2993,3090,,,35.655281,-106.020078,WGS84,,ft,,ft,nitrate,mg/L,1,6.38,6.38,6.38,2005-03-31,,6.38,mg/L
ST/DWB,2990,3091,,,35.653253,-106.019828,WGS84,,ft,,ft,nitrate,mg/L,1,0.73,0.73,0.73,2005-03-31,,0.731,mg/L
ST/DWB,3004,3100,,,35.897386,-106.081801,WGS84,,ft,,ft,nitrate,mg/L,1,2.3,2.3,2.3,2009-03-03,,2.3,mg/L
ST/DWB,3002,3101,,,35.89608,-106.082384,WGS84,,ft,,ft,nitrate,mg/L,1,2.5,2.5,2.5,2009-03-03,,2.5,mg/L
ST/DWB,3015,3115,,,32.959993,-105.654066,WGS84,,ft,,ft,nitrate,mg/L,1,0.36,0.36,0.36,2004-11-04,,0.36,mg/L
ST/DWB,3026,3124,,,35.654,-106.02725,WGS84,,ft,,ft,nitrate,mg/L,1,5.79,5.79,5.79,2005-03-29,,5.79,mg/L
ST/DWB,3054,3145,,,35.657058,-106.003466,WGS84,,ft,,ft,nitrate,mg/L,1,1.33,1.33,1.33,2005-03-31,,1.33,mg/L
ST/DWB,3056,3155,,,35.64835,-106.005805,WGS84,,ft,,ft,nitrate,mg/L,1,1.6,1.6,1.6,2009-03-19,,1.6,mg/L
ST/DWB,3070,3169,,,35.005361,-106.716583,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-03-30,,0.0,mg/L
ST/DWB,3071,3170,,,35.005361,-106.716694,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-03-30,,0.0,mg/L
ST/DWB,3079,3176,,,35.374602,-104.211858,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2006-08-24,,0.0,mg/L
ST/DWB,3090,3187,,,35.826388,-105.401666,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2009-04-30,,0.0,mg/L
ST/DWB,3090,3187,,,35.826388,-105.401666,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2009-04-30,,0.0,mg/L
ST/DWB,3084,3188,,,35.816424,-105.411569,WGS84,,ft,,ft,nitrate,mg/L,1,0.14,0.14,0.14,2004-11-18,,0.14,mg/L
ST/DWB,3086,3189,,,35.816138,-105.410333,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2009-04-30,,0.0,mg/L
ST/DWB,3086,3189,,,35.816138,-105.410333,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2009-04-30,,0.0,mg/L
ST/DWB,3125,3228,,,35.091666,-106.620277,WGS84,,ft,,ft,nitrate,mg/L,2,0.0,0.26,0.13,2006-08-08,,0.255,mg/L
ST/DWB,3145,3248,,,35.869722,-106.652,WGS84,,ft,,ft,nitrate,mg/L,1,0.24,0.24,0.24,2005-07-27,,0.244,mg/L
ST/DWB,3147,3249,,,35.873777,-106.650305,WGS84,,ft,,ft,nitrate,mg/L,1,0.83,0.83,0.83,2005-07-27,,0.835,mg/L
ST/DWB,3158,3254,,,35.313674,-106.502848,WGS84,,ft,,ft,nitrate,mg/L,1,0.44,0.44,0.44,2005-01-20,,0.436,mg/L
ST/DWB,3188,3291,,,32.795722,-103.452861,WGS84,,ft,,ft,nitrate,mg/L,1,2.76,2.76,2.76,2006-09-21,,2.76,mg/L
ST/DWB,3198,3299,,,33.005055,-105.991638,WGS84,,ft,,ft,nitrate,mg/L,1,2.19,2.19,2.19,2006-07-20,,2.19,mg/L
ST/DWB,3197,3306,,,35.883632,-106.731649,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-05-17,,0.0,mg/L
ST/DWB,3226,3332,,,34.407777,-103.318972,WGS84,,ft,,ft,nitrate,mg/L,2,5.76,5.99,5.88,2006-10-12,,5.99,mg/L
ST/DWB,3226,3332,,,34.407777,-103.318972,WGS84,,ft,,ft,nitrate,mg/L,2,5.76,5.99,5.88,2006-10-12,,5.99,mg/L
ST/DWB,3229,3337,,,32.211213,-107.735741,WGS84,,ft,,ft,nitrate,mg/L,1,0.8,0.8,0.8,2009-03-17,,0.8,mg/L
ST/DWB,3236,3344,,,35.917056,-106.710417,WGS84,,ft,,ft,nitrate,mg/L,3,0.13,0.16,0.15,2005-06-01,,0.162,mg/L
ST/DWB,3244,3350,,,36.143783,-103.131826,WGS84,,ft,,ft,nitrate,mg/L,1,5.17,5.17,5.17,2006-11-27,,5.17,mg/L
ST/DWB,3252,3361,,,32.990972,-103.319083,WGS84,,ft,,ft,nitrate,mg/L,2,2.95,3.01,2.98,2006-11-21,,2.95,mg/L
ST/DWB,3260,3362,,,33.410111,-105.331194,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2004-11-08,,0.0,mg/L
ST/DWB,3259,3364,,,35.45387,-108.90045,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-03-09,,0.0,mg/L
ST/DWB,3268,3374,,,36.756472,-103.86775,WGS84,,ft,,ft,nitrate,mg/L,1,0.25,0.25,0.25,2006-12-04,,0.248,mg/L
ST/DWB,3279,3381,,,33.381619,-108.90276,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2009-04-15,,0.0,mg/L
ST/DWB,3280,3387,,,33.415138,-105.658722,WGS84,,ft,,ft,nitrate,mg/L,1,1.19,1.19,1.19,2006-11-02,,1.19,mg/L
ST/DWB,3283,3394,,,35.574317,-106.111625,WGS84,,ft,,ft,nitrate,mg/L,1,0.5,0.5,0.5,2007-09-12,,0.5,mg/L
ST/DWB,3283,3394,,,35.574317,-106.111625,WGS84,,ft,,ft,nitrate,mg/L,1,0.5,0.5,0.5,2007-09-12,,0.5,mg/L
ST/DWB,3292,3400,,,35.061167,-106.810222,WGS84,,ft,,ft,nitrate,mg/L,1,1.66,1.66,1.66,2005-01-10,,1.66,mg/L
ST/DWB,3299,3407,,,32.701139,-103.113167,WGS84,,ft,,ft,nitrate,mg/L,1,4.92,4.92,4.92,2005-04-25,,4.92,mg/L
ST/DWB,3307,3413,,,35.330541,-106.526052,WGS84,,ft,,ft,nitrate,mg/L,1,0.97,0.97,0.97,2005-01-18,,0.967,mg/L
ST/DWB,3307,3413,,,35.330541,-106.526052,WGS84,,ft,,ft,nitrate,mg/L,1,0.97,0.97,0.97,2005-01-18,,0.967,mg/L
ST/DWB,3331,3438,,,35.31075,-106.425861,WGS84,,ft,,ft,nitrate,mg/L,1,2.91,2.91,2.91,2005-01-18,,2.91,mg/L
ST/DWB,3333,3440,,,35.593556,-106.072355,WGS84,,ft,,ft,nitrate,mg/L,1,6.5,6.5,6.5,2004-12-15,,6.5,mg/L
ST/DWB,3333,3440,,,35.593556,-106.072355,WGS84,,ft,,ft,nitrate,mg/L,1,6.5,6.5,6.5,2004-12-15,,6.5,mg/L
ST/DWB,3333,3440,,,35.593556,-106.072355,WGS84,,ft,,ft,nitrate,mg/L,1,6.5,6.5,6.5,2004-12-15,,6.5,mg/L
ST/DWB,3339,3447,,,32.943555,-103.331805,WGS84,,ft,,ft,nitrate,mg/L,1,0.02,0.02,0.02,2007-11-14,,0.0165,mg/L
ST/DWB,3339,3447,,,32.943555,-103.331805,WGS84,,ft,,ft,nitrate,mg/L,1,0.02,0.02,0.02,2007-11-14,,0.0165,mg/L
ST/DWB,3342,3448,,,32.943527,-103.326361,WGS84,,ft,,ft,nitrate,mg/L,4,3.92,5.07,4.68,2006-12-07,,4.96,mg/L
ST/DWB,3342,3448,,,32.943527,-103.326361,WGS84,,ft,,ft,nitrate,mg/L,4,3.92,5.07,4.68,2006-12-07,,4.96,mg/L
ST/DWB,3345,3453,,,35.052722,-106.616361,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2006-08-14,,0.0,mg/L
ST/DWB,3343,3454,,,35.222166,-106.616361,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2006-08-14,,0.0,mg/L
ST/DWB,3343,3454,,,35.222166,-106.616361,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2006-08-14,,0.0,mg/L
ST/DWB,3360,3465,,,33.417694,-105.637,WGS84,,ft,,ft,nitrate,mg/L,1,0.53,0.53,0.53,2006-06-08,,0.531,mg/L
ST/DWB,3428,3535,,,35.535867,-106.054993,WGS84,,ft,,ft,nitrate,mg/L,1,1.2,1.2,1.2,2009-03-17,,1.2,mg/L
ST/DWB,3440,3547,,,35.223516,-106.612898,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-05-26,,0.0,mg/L
ST/DWB,3461,3557,,,35.578056,-105.761944,WGS84,,ft,,ft,nitrate,mg/L,1,2.2,2.2,2.2,2004-12-15,,2.2,mg/L
ST/DWB,3446,3560,,,35.105473,-106.335426,WGS84,,ft,,ft,nitrate,mg/L,1,5.75,5.75,5.75,2007-08-01,,5.75,mg/L
ST/DWB,3446,3560,,,35.105473,-106.335426,WGS84,,ft,,ft,nitrate,mg/L,1,5.75,5.75,5.75,2007-08-01,,5.75,mg/L
ST/DWB,3455,3564,,,35.547194,-105.837083,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-03-22,,0.0,mg/L
ST/DWB,3454,3566,,,36.372277,-105.596138,WGS84,,ft,,ft,nitrate,mg/L,1,1.0,1.0,1.0,2009-04-07,,1.0,mg/L
ST/DWB,3470,3578,,,35.218722,-106.621306,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-01-24,,0.0,mg/L
ST/DWB,3470,3578,,,35.218722,-106.621306,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-01-24,,0.0,mg/L
ST/DWB,3495,3592,,,35.172602,-106.594427,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-03-16,,0.0,mg/L
ST/DWB,3486,3594,,,35.217666,-106.625027,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2009-03-09,,0.0,mg/L
ST/DWB,3486,3594,,,35.217666,-106.625027,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2009-03-09,,0.0,mg/L
ST/DWB,3493,3600,,,35.871139,-106.642806,WGS84,,ft,,ft,nitrate,mg/L,3,0.15,0.15,0.15,2005-06-01,,0.146,mg/L
ST/DWB,3501,3610,,,35.221333,-106.623056,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-03-29,,0.0,mg/L
ST/DWB,3498,3615,,,35.23525,-106.619167,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-03-29,,0.0,mg/L
ST/DWB,3498,3615,,,35.23525,-106.619167,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-03-29,,0.0,mg/L
ST/DWB,3505,3617,,,35.981524,-106.048523,WGS84,,ft,,ft,nitrate,mg/L,1,2.7,2.7,2.7,2009-04-28,,2.7,mg/L
ST/DWB,3529,3639,,,35.627866,-105.917854,WGS84,,ft,,ft,nitrate,mg/L,1,1.65,1.65,1.65,2006-11-07,,1.65,mg/L
ST/DWB,3547,3656,,,35.412769,-105.94258,WGS84,,ft,,ft,nitrate,mg/L,1,0.31,0.31,0.31,2003-11-13,,0.31,mg/L
ST/DWB,3550,3660,,,35.060105,-106.797533,WGS84,,ft,,ft,nitrate,mg/L,1,1.64,1.64,1.64,2005-01-10,,1.64,mg/L
ST/DWB,3581,3688,,,35.103778,-106.377583,WGS84,,ft,,ft,nitrate,mg/L,1,1.08,1.08,1.08,2005-01-10,,1.08,mg/L
ST/DWB,3610,3718,,,34.985461,-106.324902,WGS84,,ft,,ft,nitrate,mg/L,1,0.63,0.63,0.63,2005-03-22,,0.634,mg/L
ST/DWB,3622,3732,,,35.850527,-105.995272,WGS84,,ft,,ft,nitrate,mg/L,1,1.25,1.25,1.25,2006-11-03,,1.25,mg/L
ST/DWB,3626,3737,,,35.105488,-106.339919,WGS84,,ft,,ft,nitrate,mg/L,1,7.48,7.48,7.48,2005-01-13,,7.48,mg/L
ST/DWB,3635,3740,,,34.956891,-106.697666,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-01-11,,0.0,mg/L
ST/DWB,3628,3747,,,35.02268,-106.723111,WGS84,,ft,,ft,nitrate,mg/L,1,0.14,0.14,0.14,2005-02-01,,0.144,mg/L
ST/DWB,3656,3770,,,35.041228,-107.097092,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-01-24,,0.0,mg/L
ST/DWB,3656,3770,,,35.041228,-107.097092,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-01-24,,0.0,mg/L
ST/DWB,3665,3779,,,35.1605,-106.498417,WGS84,,ft,,ft,nitrate,mg/L,1,3.0,3.0,3.0,2005-03-07,,3.0,mg/L
ST/DWB,3679,3788,,,34.514728,-103.186681,WGS84,,ft,,ft,nitrate,mg/L,2,1.51,1.61,1.56,2006-04-26,,1.51,mg/L
ST/DWB,3678,3789,,,34.509933,-103.17795,WGS84,,ft,,ft,nitrate,mg/L,2,1.61,1.95,1.78,2006-04-26,,1.95,mg/L
ST/DWB,3676,3791,,,34.612411,-104.396155,WGS84,,ft,,ft,nitrate,mg/L,1,0.36,0.36,0.36,2006-07-24,,0.365,mg/L
ST/DWB,3682,3796,,,35.069841,-104.239318,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2006-09-12,,0.0,mg/L
ST/DWB,3684,3806,,,35.183958,-103.049663,WGS84,,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,2007-02-21,,0.0,mg/L
ST/DWB,3700,3809,,,34.25822,-103.35355,WGS84,,ft,,ft,nitrate,mg/L,1,2.05,2.05,2.05,2006-07-25,,2.05,mg/L
ST/DWB,3717,3827,,,34.612338,-104.400938,WGS84,,ft,,ft,nitrate,mg/L,1,0.59,0.59,0.59,2006-07-24,,0.589,mg/L
ST/DWB,3722,3832,,,35.067647,-104.238313,WGS84,,ft,,ft,nitrate,mg/L,1,0.69,0.69,0.69,2006-09-12,,0.685,mg/L
ST/DWB,3738,3847,,,34.250383,-103.251255,WGS84,,ft,,ft,nitrate,mg/L,2,1.97,2.01,1.99,2007-02-20,,1.97,mg/L
ST/DWB,3736,3848,,,35.655656,-106.737912,WGS84,,ft,,ft,nitrate,mg/L,1,0.41,0.41,0.41,2006-08-16,,0.405,mg/L
ST/DWB,3734,3850,,,35.655683,-106.738503,WGS84,,ft,,ft,nitrate,mg/L,1,0.89,0.89,0.89,2005-03-03,,0.887,mg/L
ST/DWB,3734,3850,,,35.655683,-106.738503,WGS84,,ft,,ft,nitrate,mg/L,1,0.89,0.89,0.89,2005-03-03,,0.887,mg/L
ST/DWB,3756,3870,,,34.613488,-104.373816,WGS84,,ft,,ft,nitrate,mg/L,1,0.22,0.22,0.22,2006-07-24,,0.221,mg/L
ST/DWB,3764,3874,,,32.246861,-104.697278,WGS84,,ft,,ft,nitrate,mg/L,1,0.61,0.61,0.61,2006-12-15,,0.609,mg/L
ST/DWB,3793,3906,,,35.989108,-105.932214,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2009-04-28,,0.0,mg/L
ST/DWB,3809,3926,,,34.492425,-103.323847,WGS84,,ft,,ft,nitrate,mg/L,1,3.12,3.12,3.12,2007-01-04,,3.12,mg/L
ST/DWB,3809,3926,,,34.492425,-103.323847,WGS84,,ft,,ft,nitrate,mg/L,1,3.12,3.12,3.12,2007-01-04,,3.12,mg/L
ST/DWB,3829,3928,,,32.20394,-104.691847,WGS84,,ft,,ft,nitrate,mg/L,1,0.42,0.42,0.42,2006-12-15,,0.425,mg/L
ST/DWB,3816,3934,,,33.397806,-105.684583,WGS84,,ft,,ft,nitrate,mg/L,6,1.01,7.15,3.84,2007-02-12,,1.01,mg/L
ST/DWB,3819,3940,,,35.983922,-105.363985,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2009-05-05,,0.0,mg/L
ST/DWB,3823,3943,,,35.117741,-103.894866,WGS84,,ft,,ft,nitrate,mg/L,2,1.79,3.78,2.79,2007-02-22,,1.79,mg/L
ST/DWB,3837,3952,,,34.073583,-107.623583,WGS84,,ft,,ft,nitrate,mg/L,1,1.2,1.2,1.2,2010-07-20,,1.2,mg/L
ST/DWB,3883,3982,,,33.256944,-103.349444,WGS84,,ft,,ft,nitrate,mg/L,2,3.6,3.6,3.6,2006-12-07,,3.6,mg/L
ST/DWB,3869,3989,,,35.825417,-106.654056,WGS84,,ft,,ft,nitrate,mg/L,1,0.14,0.14,0.14,2005-05-17,,0.135,mg/L
ST/DWB,3884,4004,,,33.822658,-108.942408,WGS84,,ft,,ft,nitrate,mg/L,1,0.8,0.8,0.8,2009-09-28,,0.8,mg/L
ST/DWB,3912,4008,,,34.426875,-103.086813,WGS84,,ft,,ft,nitrate,mg/L,1,4.1,4.1,4.1,2007-01-03,,4.1,mg/L
ST/DWB,3904,4025,,,34.974366,-104.778497,WGS84,,ft,,ft,nitrate,mg/L,2,1.15,1.65,1.4,2007-02-05,,1.65,mg/L
ST/DWB,3917,4035,,,35.89008,-106.087162,WGS84,,ft,,ft,nitrate,mg/L,1,5.73,5.73,5.73,2009-05-12,,5.73,mg/L
ST/DWB,3934,4052,,,32.526974,-106.676641,WGS84,,ft,,ft,nitrate,mg/L,2,1.36,2.82,2.09,2008-12-02,,2.82,mg/L
ST/DWB,3934,4052,,,32.526974,-106.676641,WGS84,,ft,,ft,nitrate,mg/L,2,1.36,2.82,2.09,2008-12-02,,2.82,mg/L
ST/DWB,3935,4053,,,32.531177,-106.681646,WGS84,,ft,,ft,nitrate,mg/L,3,0.97,1.03,1.0,2008-12-02,,1.01,mg/L
ST/DWB,3935,4053,,,32.531177,-106.681646,WGS84,,ft,,ft,nitrate,mg/L,3,0.97,1.03,1.0,2008-12-02,,1.01,mg/L
ST/DWB,3942,4062,,,32.504916,-103.778888,WGS84,,ft,,ft,nitrate,mg/L,2,2.32,2.58,2.45,2006-09-29,,2.32,mg/L
ST/DWB,3951,4068,,,32.2931,-107.733148,WGS84,,ft,,ft,nitrate,mg/L,1,3.3,3.3,3.3,2009-03-17,,3.3,mg/L
ST/DWB,3950,4069,,,32.293182,-107.73403,WGS84,,ft,,ft,nitrate,mg/L,1,2.9,2.9,2.9,2009-03-17,,2.9,mg/L
ST/DWB,3945,4070,,,32.296599,-107.732044,WGS84,,ft,,ft,nitrate,mg/L,1,0.8,0.8,0.8,2009-03-17,,0.8,mg/L
ST/DWB,3946,4073,,,32.762138,-105.689283,WGS84,,ft,,ft,nitrate,mg/L,1,0.57,0.57,0.57,2006-06-14,,0.57,mg/L
ST/DWB,3954,4077,,,36.331388,-106.033777,WGS84,,ft,,ft,nitrate,mg/L,1,0.8,0.8,0.8,2009-03-03,,0.8,mg/L
ST/DWB,3970,4085,,,33.818062,-106.653984,WGS84,,ft,,ft,nitrate,mg/L,8,1.4,1.9,1.68,2005-07-20,,1.5,mg/L
ST/DWB,3970,4085,,,33.818062,-106.653984,WGS84,,ft,,ft,nitrate,mg/L,8,1.4,1.9,1.68,2005-07-20,,1.5,mg/L
ST/DWB,3970,4085,,,33.818062,-106.653984,WGS84,,ft,,ft,nitrate,mg/L,8,1.4,1.9,1.68,2005-07-20,,1.5,mg/L
ST/DWB,3973,4087,,,36.390333,-105.564166,WGS84,,ft,,ft,nitrate,mg/L,1,0.9,0.9,0.9,2009-04-22,,0.9,mg/L
ST/DWB,3977,4094,,,33.224406,-108.250668,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2016-04-13,,0.0,mg/L
ST/DWB,3976,4096,,,32.884077,-108.18057,WGS84,,ft,,ft,nitrate,mg/L,1,0.68,0.68,0.68,2006-10-18,,0.675,mg/L
ST/DWB,3976,4096,,,32.884077,-108.18057,WGS84,,ft,,ft,nitrate,mg/L,1,0.68,0.68,0.68,2006-10-18,,0.675,mg/L
ST/DWB,3979,4099,,,36.642361,-104.499583,WGS84,,ft,,ft,nitrate,mg/L,1,0.83,0.83,0.83,2006-12-05,,0.832,mg/L
ST/DWB,3997,4113,,,32.726027,-103.580694,WGS84,,ft,,ft,nitrate,mg/L,2,2.31,2.59,2.45,2006-09-21,,2.31,mg/L
ST/DWB,4011,4119,,,34.980068,-105.088728,WGS84,,ft,,ft,nitrate,mg/L,1,10.3,10.3,10.3,2006-03-29,,10.3,mg/L
ST/DWB,4003,4120,,,34.980584,-105.088767,WGS84,,ft,,ft,nitrate,mg/L,1,5.09,5.09,5.09,2006-03-29,,5.09,mg/L
ST/DWB,4006,4133,,,36.465916,-105.604166,WGS84,,ft,,ft,nitrate,mg/L,1,0.98,0.98,0.98,2003-10-28,,0.98,mg/L
ST/DWB,4020,4139,,,33.51795,-108.525763,WGS84,,ft,,ft,nitrate,mg/L,1,0.31,0.31,0.31,2006-08-15,,0.313,mg/L
ST/DWB,4107,4227,,,32.864476,-105.603764,WGS84,,ft,,ft,nitrate,mg/L,1,0.3,0.3,0.3,2006-06-14,,0.298,mg/L
ST/DWB,4114,4235,,,35.823611,-106.660278,WGS84,,ft,,ft,nitrate,mg/L,1,0.17,0.17,0.17,2005-05-17,,0.165,mg/L
ST/DWB,4129,4254,,,32.201125,-104.737505,WGS84,,ft,,ft,nitrate,mg/L,1,3.16,3.16,3.16,2006-12-15,,3.16,mg/L
ST/DWB,4143,4256,,,33.02803,-108.150083,WGS84,,ft,,ft,nitrate,mg/L,1,0.36,0.36,0.36,2016-04-13,,0.36,mg/L
ST/DWB,4138,4261,,,32.732873,-105.725255,WGS84,,ft,,ft,nitrate,mg/L,1,0.5,0.5,0.5,2006-06-14,,0.502,mg/L
ST/DWB,4133,4264,,,36.355055,-105.598833,WGS84,,ft,,ft,nitrate,mg/L,1,2.0,2.0,2.0,2009-04-21,,2.0,mg/L
ST/DWB,4149,4273,,,32.694783,-103.2154,WGS84,,ft,,ft,nitrate,mg/L,2,4.54,4.73,4.63,2006-09-27,,4.54,mg/L
ST/DWB,4150,4275,,,33.329056,-105.6075,WGS84,,ft,,ft,nitrate,mg/L,1,0.56,0.56,0.56,2006-06-12,,0.559,mg/L
ST/DWB,4153,4276,,,33.333503,-105.60525,WGS84,,ft,,ft,nitrate,mg/L,1,1.65,1.65,1.65,2006-06-12,,1.65,mg/L
ST/DWB,4155,4278,,,33.333,-105.607444,WGS84,,ft,,ft,nitrate,mg/L,1,0.92,0.92,0.92,2004-10-13,,0.92,mg/L
ST/DWB,4154,4279,,,33.333111,-105.601611,WGS84,,ft,,ft,nitrate,mg/L,1,1.19,1.19,1.19,2006-06-12,,1.19,mg/L
ST/DWB,4156,4280,,,33.333278,-105.60125,WGS84,,ft,,ft,nitrate,mg/L,1,5.7,5.7,5.7,2006-06-12,,5.7,mg/L
ST/DWB,4175,4282,,,32.914302,-105.537766,WGS84,,ft,,ft,nitrate,mg/L,2,0.33,0.76,0.55,2007-08-02,,0.758,mg/L
ST/DWB,4162,4283,,,32.910874,-105.536,WGS84,,ft,,ft,nitrate,mg/L,1,0.71,0.71,0.71,2006-06-14,,0.706,mg/L
ST/DWB,4173,4290,,,33.3213,-108.885568,WGS84,,ft,,ft,nitrate,mg/L,1,0.7,0.7,0.7,2009-04-15,,0.7,mg/L
ST/DWB,4183,4312,,,32.787628,-105.561935,WGS84,,ft,,ft,nitrate,mg/L,1,0.47,0.47,0.47,2006-06-14,,0.466,mg/L
ST/DWB,4202,4329,,,32.178295,-107.618095,WGS84,,ft,,ft,nitrate,mg/L,1,2.7,2.7,2.7,2009-03-17,,2.7,mg/L
ST/DWB,4225,4342,,,34.521363,-103.195494,WGS84,,ft,,ft,nitrate,mg/L,1,1.58,1.58,1.58,2006-04-26,,1.58,mg/L
ST/DWB,4229,4347,,,33.370083,-105.220888,WGS84,,ft,,ft,nitrate,mg/L,1,0.76,0.76,0.76,2007-01-23,,0.756,mg/L
ST/DWB,4230,4358,,,35.509326,-105.253493,WGS84,,ft,,ft,nitrate,mg/L,1,1.1,1.1,1.1,2009-04-12,,1.1,mg/L
ST/DWB,4246,4363,,,34.949444,-106.693659,WGS84,,ft,,ft,nitrate,mg/L,1,0.0,0.0,0.0,2005-01-11,,0.0,mg/L
ST/DWB,4235,4364,,,33.424305,108.49808,WGS84,,ft,,ft,nitrate,mg/L,1,0.25,0.25,0.25,2006-08-15,,0.25,mg/L
ST/DWB,4269,4395,,,32.767778,-103.188611,WGS84,,ft,,ft,nitrate,mg/L,1,2.98,2.98,2.98,2006-09-28,,2.98,mg/L
