source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
NMBGMR,NM-26799,NM-26799,,,34.94817,-106.66331,WGS84,5010.01,ft,193,ft,arsenic,mg/L,1,0,0,0,4/5/2000,,0.001,mg/L
NMBGMR,NM-26800,NM-26800,,,34.7693,-106.98222,WGS84,5052.99,ft,750,ft,arsenic,mg/L,1,0,0,0,2/4/2003,,0.004,mg/L
NMBGMR,NM-26801,NM-26801,,,34.93984,-106.65776,WGS84,5111.61,ft,850,ft,arsenic,mg/L,1,0,0,0,4/5/2000,,0.004,mg/L
NMBGMR,NM-26802,NM-26802,,,34.93567,-106.67442,WGS84,4900,ft,450,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/5/2000,,0.009,mg/L
NMBGMR,NM-26803,NM-26803,,,35.14814,-106.35372,WGS84,6750,ft,560,ft,arsenic,mg/L,1,0,0,0,2/4/2003,,0.001,mg/L
NMBGMR,NM-26804,NM-26804,,,35.16907,-106.36059,WGS84,7050,ft,,ft,arsenic,mg/L,1,0,0,0,2/4/2003,,0.002,mg/L
NMBGMR,NM-26805,NM-26805,,,35.01406,-106.71739,WGS84,4910.01,ft,147,ft,arsenic,mg/L,1,0.01,0.01,0.01,2/25/2002,,0.009,mg/L
NMBGMR,NM-26806,NM-26806,,,35.1055,-106.32882,WGS84,6860.01,ft,360,ft,arsenic,mg/L,1,0,0,0,2/3/2003,,0.001,mg/L
NMBGMR,NM-26807,NM-26807,,,35.0647,-106.46515,WGS84,5400,ft,200,ft,arsenic,mg/L,1,0,0,0,9/8/2003,,0.001,mg/L
NMBGMR,NM-26808,NM-26808,,,33.3977,-108.79852,WGS84,6600,ft,,ft,arsenic,mg/L,1,0,0,0,6/25/2001,,0.003,mg/L
NMBGMR,NM-26809,NM-26809,,,32.97279,-108.61924,WGS84,4520.01,ft,142,ft,arsenic,mg/L,1,0.01,0.01,0.01,12/14/2001,,0.014,mg/L
NMBGMR,NM-26810,NM-26810,,,32.97288,-108.61924,WGS84,4520.01,ft,35,ft,arsenic,mg/L,1,0.01,0.01,0.01,12/14/2001,,0.006,mg/L
NMBGMR,NM-26811,NM-26811,,,32.97173,-108.54011,WGS84,4900,ft,406,ft,arsenic,mg/L,1,0,0,0,12/14/2001,,0.002,mg/L
NMBGMR,NM-26812,NM-26812,,,33.39901,-108.79688,WGS84,6600,ft,100,ft,arsenic,mg/L,1,0,0,0,12/14/2001,,0.005,mg/L
NMBGMR,NM-26813,NM-26813,,,34.36786,-108.5348,WGS84,6800,ft,200,ft,arsenic,mg/L,1,0,0,0,5/1/2003,,0.001,mg/L
NMBGMR,NM-26814,NM-26814,,,33.92168,-108.52166,WGS84,7200,ft,480,ft,arsenic,mg/L,2,0,0,0,6/3/2003,,0.003,mg/L
NMBGMR,NM-26815,NM-26815,,,34.06116,-108.11262,WGS84,6900,ft,120,ft,arsenic,mg/L,1,0,0,0,2/9/2001,,0.002,mg/L
NMBGMR,NM-26816,NM-26816,,,34.10078,-108.57076,WGS84,7760.01,ft,100,ft,arsenic,mg/L,1,0,0,0,4/18/2002,,0.004,mg/L
NMBGMR,NM-26817,NM-26817,,,33.38549,-108.90148,WGS84,5039.99,ft,170,ft,arsenic,mg/L,1,0,0,0,12/14/2001,,0.002,mg/L
NMBGMR,NM-26818,NM-26818,,,34.13007,-108.63822,WGS84,7650,ft,285,ft,arsenic,mg/L,1,0,0,0,5/1/2003,,0.003,mg/L
NMBGMR,NM-26819,NM-26819,,,33.31127,-108.88581,WGS84,4829.99,ft,100,ft,arsenic,mg/L,1,0,0,0,12/14/2001,,0.002,mg/L
NMBGMR,NM-26820,NM-26820,,,34.1435,-107.83163,WGS84,7320.01,ft,150,ft,arsenic,mg/L,1,0,0,0,8/7/2001,,0.001,mg/L
NMBGMR,NM-26821,NM-26821,,,33.87246,-108.51564,WGS84,6950,ft,225,ft,arsenic,mg/L,1,0,0,0,5/1/2003,,0.001,mg/L
NMBGMR,NM-26822,NM-26822,,,33.39765,-108.79422,WGS84,6800,ft,100,ft,arsenic,mg/L,1,0,0,0,5/3/2003,,0.003,mg/L
NMBGMR,NM-26823,NM-26823,,,34.17138,-108.53832,WGS84,7322.01,ft,400,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/30/2001,,0.008,mg/L
NMBGMR,NM-26824,NM-26824,,,33.38718,-108.86757,WGS84,5060.01,ft,80,ft,arsenic,mg/L,1,0,0,0,12/14/2001,,0.001,mg/L
NMBGMR,NM-26825,NM-26825,,,33.39766,-108.79691,WGS84,6639.99,ft,123,ft,arsenic,mg/L,1,0.01,0.01,0.01,12/14/2001,,0.009,mg/L
NMBGMR,NM-26826,NM-26826,,,33.38591,-108.87352,WGS84,5189.99,ft,424,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/1/2003,,0.012,mg/L
NMBGMR,NM-26827,NM-26827,,,33.27315,-108.87153,WGS84,4670.01,ft,300,ft,arsenic,mg/L,1,0,0,0,6/25/2001,,0.003,mg/L
NMBGMR,NM-26828,NM-26828,,,34.13523,-108.59146,WGS84,7557.32,ft,700,ft,arsenic,mg/L,1,0,0,0,11/11/2003,,0.005,mg/L
NMBGMR,NM-26829,NM-26829,,,33.39765,-108.79422,WGS84,6800,ft,100,ft,arsenic,mg/L,1,0,0,0,5/1/2003,,0.003,mg/L
NMBGMR,NM-26830,NM-26830,,,34.42234,-108.22372,WGS84,7500,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/2/2002,,0.013,mg/L
NMBGMR,NM-26831,NM-26831,,,33.32815,-104.48709,WGS84,3595.01,ft,64,ft,arsenic,mg/L,1,0,0,0,11/29/2001,,0.002,mg/L
NMBGMR,NM-26832,NM-26832,,,33.31639,-104.48738,WGS84,3598,ft,56,ft,arsenic,mg/L,1,0,0,0,12/8/2001,,0.002,mg/L
NMBGMR,NM-26833,NM-26833,,,33.30973,-104.48713,WGS84,3600.98,ft,77,ft,arsenic,mg/L,1,0,0,0,12/9/2001,,0.002,mg/L
NMBGMR,NM-26834,NM-26834,,,33.30636,-104.47861,WGS84,3595.01,ft,69,ft,arsenic,mg/L,1,0,0,0,12/10/2001,,0.002,mg/L
NMBGMR,NM-26835,NM-26835,,,33.31091,-104.47864,WGS84,3595.01,ft,58,ft,arsenic,mg/L,1,0,0,0,12/11/2001,,0.002,mg/L
NMBGMR,NM-26836,NM-26836,,,33.31466,-104.47885,WGS84,3593.01,ft,57,ft,arsenic,mg/L,1,0,0,0,12/12/2001,,0.002,mg/L
NMBGMR,NM-26837,NM-26837,,,33.31774,-104.479,WGS84,3591.99,ft,52,ft,arsenic,mg/L,1,0,0,0,12/13/2001,,0.002,mg/L
NMBGMR,NM-26838,NM-26838,,,33.32817,-104.48567,WGS84,3593.01,ft,44,ft,arsenic,mg/L,1,0,0,0,11/30/2001,,0.002,mg/L
NMBGMR,NM-26839,NM-26839,,,33.32916,-104.4848,WGS84,3591.99,ft,69,ft,arsenic,mg/L,1,0,0,0,12/1/2001,,0.002,mg/L
NMBGMR,NM-26840,NM-26840,,,33.30443,-104.48193,WGS84,3595.01,ft,67,ft,arsenic,mg/L,1,0,0,0,12/2/2001,,0.002,mg/L
NMBGMR,NM-26841,NM-26841,,,33.3274,-104.47906,WGS84,3587.01,ft,47,ft,arsenic,mg/L,1,0,0,0,12/3/2001,,0.002,mg/L
NMBGMR,NM-26842,NM-26842,,,33.3244,-104.47903,WGS84,3589.99,ft,45,ft,arsenic,mg/L,1,0,0,0,12/4/2001,,0.002,mg/L
NMBGMR,NM-26843,NM-26843,,,33.31957,-104.47907,WGS84,3591.99,ft,49,ft,arsenic,mg/L,1,0,0,0,12/5/2001,,0.002,mg/L
NMBGMR,NM-26844,NM-26844,,,33.32545,-104.4876,WGS84,3595.01,ft,50,ft,arsenic,mg/L,1,0,0,0,12/6/2001,,0.002,mg/L
NMBGMR,NM-26845,NM-26845,,,33.31882,-104.48699,WGS84,3595.01,ft,50,ft,arsenic,mg/L,1,0,0,0,12/7/2001,,0.002,mg/L
NMBGMR,NM-26846,NM-26846,,,33.30726,-104.46316,WGS84,3579,ft,51,ft,arsenic,mg/L,1,0,0,0,12/17/2001,,0.002,mg/L
NMBGMR,NM-26847,NM-26847,,,33.30259,-104.50444,WGS84,3618.01,ft,181,ft,arsenic,mg/L,1,0,0,0,12/14/2001,,0.002,mg/L
NMBGMR,NM-26848,NM-26848,,,33.30259,-104.50444,WGS84,3618.01,ft,98,ft,arsenic,mg/L,1,0,0,0,12/15/2001,,0.002,mg/L
NMBGMR,NM-26849,NM-26849,,,33.30855,-104.50389,WGS84,3621,ft,124,ft,arsenic,mg/L,1,0,0,0,12/16/2001,,0.002,mg/L
NMBGMR,NM-26850,NM-26850,,,33.30848,-104.46211,WGS84,3577.99,ft,51,ft,arsenic,mg/L,1,0,0,0,12/18/2001,,0.002,mg/L
NMBGMR,NM-26851,NM-26851,,,36.72862,-105.07123,WGS84,7709.74,ft,,ft,arsenic,mg/L,1,0,0,0,8/24/2003,,0.001,mg/L
NMBGMR,NM-26852,NM-26852,,,36.72993,-105.11544,WGS84,8347.47,ft,,ft,arsenic,mg/L,1,0,0,0,8/24/2003,,0.001,mg/L
NMBGMR,NM-26853,NM-26853,,,36.81111,-105.04634,WGS84,8573.43,ft,,ft,arsenic,mg/L,1,0,0,0,8/18/2003,,0.001,mg/L
NMBGMR,NM-26854,NM-26854,,,36.83104,-105.04617,WGS84,8113.75,ft,,ft,arsenic,mg/L,1,0,0,0,8/19/2003,,0.001,mg/L
NMBGMR,NM-26855,NM-26855,,,36.82816,-105.02456,WGS84,8025.03,ft,,ft,arsenic,mg/L,1,0,0,0,8/19/2003,,0.001,mg/L
NMBGMR,NM-26856,NM-26856,,,36.73376,-105.15853,WGS84,8508.17,ft,,ft,arsenic,mg/L,1,0,0,0,8/19/2003,,0.001,mg/L
NMBGMR,NM-26857,NM-26857,,,36.79486,-105.08934,WGS84,8193.8,ft,,ft,arsenic,mg/L,1,0,0,0,8/18/2003,,0.001,mg/L
NMBGMR,NM-26858,NM-26858,,,36.79605,-105.07153,WGS84,8297.38,ft,,ft,arsenic,mg/L,1,0,0,0,8/18/2003,,0.001,mg/L
NMBGMR,NM-26859,NM-26859,,,36.78136,-105.05069,WGS84,8171.95,ft,,ft,arsenic,mg/L,1,0,0,0,8/19/2003,,0.001,mg/L
NMBGMR,NM-26860,NM-26860,,,36.77182,-105.02669,WGS84,8029.23,ft,,ft,arsenic,mg/L,1,0,0,0,8/19/2003,,0.001,mg/L
NMBGMR,NM-26861,NM-26861,,,36.80765,-105.10814,WGS84,8141.01,ft,,ft,arsenic,mg/L,1,0,0,0,8/18/2003,,0.001,mg/L
NMBGMR,NM-26862,NM-26862,,,32.72398,-108.24613,WGS84,5639.99,ft,102,ft,arsenic,mg/L,1,0,0,0,12/14/2001,,0.001,mg/L
NMBGMR,NM-26863,NM-26863,,,32.93223,-108.59413,WGS84,4489.99,ft,100,ft,arsenic,mg/L,1,0.02,0.02,0.02,12/14/2001,,0.016000001,mg/L
NMBGMR,NM-26864,NM-26864,,,33.02725,-108.68308,WGS84,4710.01,ft,225,ft,arsenic,mg/L,1,0.04,0.04,0.04,12/14/2001,,0.039000001,mg/L
NMBGMR,NM-26865,NM-26865,,,32.702,-108.46436,WGS84,5920.01,ft,103,ft,arsenic,mg/L,1,0,0,0,12/14/2001,,0.001,mg/L
NMBGMR,NM-26866,NM-26866,,,35.27575,-107.98152,WGS84,6637.99,ft,200,ft,arsenic,mg/L,1,0,0,0,2/20/2003,,0.002,mg/L
NMBGMR,NM-26869,NM-26869,,PW-40,36.18557,-105.71681,WGS84,7350,ft,80,ft,arsenic,mg/L,1,0,0,0,12/11/2003,,0.001,mg/L
NMBGMR,NM-26870,NM-26870,,PW-08,36.18568,-105.73001,WGS84,7360.01,ft,150,ft,arsenic,mg/L,1,0,0,0,12/11/2003,,0.003,mg/L
NMBGMR,NM-26871,NM-26871,,,36.1935,-105.71912,WGS84,7320.01,ft,,ft,arsenic,mg/L,1,0,0,0,12/11/2003,,0.001,mg/L
NMBGMR,NM-26872,NM-26872,,PW-28,36.16278,-105.68675,WGS84,7729.99,ft,180,ft,arsenic,mg/L,1,0,0,0,12/11/2003,,0.002,mg/L
NMBGMR,NM-26873,NM-26873,,,36.17652,-105.72487,WGS84,7439.99,ft,,ft,arsenic,mg/L,1,0,0,0,12/11/2003,,0.001,mg/L
NMBGMR,NM-26874,NM-26874,,PW-27,36.1727,-105.73195,WGS84,7479.99,ft,200,ft,arsenic,mg/L,1,0,0,0,12/11/2003,,0.003,mg/L
NMBGMR,NM-26875,NM-26875,,PW-21,36.18853,-105.70969,WGS84,7389.99,ft,300,ft,arsenic,mg/L,1,0,0,0,12/19/2003,,0.003,mg/L
NMBGMR,NM-26876,NM-26876,,PW-31,36.16544,-105.68466,WGS84,7679.99,ft,76,ft,arsenic,mg/L,1,0,0,0,12/19/2003,,0.001,mg/L
NMBGMR,NM-26877,NM-26877,,PW-34,36.17568,-105.70207,WGS84,7510.01,ft,55,ft,arsenic,mg/L,1,0,0,0,12/19/2003,,0.001,mg/L
NMBGMR,NM-26878,NM-26878,,,36.18359,-105.71361,WGS84,7350,ft,,ft,arsenic,mg/L,1,0,0,0,12/19/2003,,0.001,mg/L
NMBGMR,NM-26879,NM-26879,,,35.59023,-105.90841,WGS84,7000,ft,170,ft,arsenic,mg/L,1,0,0,0,2/4/2003,,0.001,mg/L
NMBGMR,NM-26880,NM-26880,,,35.68798,-104.25181,WGS84,4600,ft,60,ft,arsenic,mg/L,1,0,0,0,5/2/2003,,0.001,mg/L
NMBGMR,NM-26881,NM-26881,3.52036E+14,PW-082,35.34327,-106.39361,WGS84,5937.01,ft,125,ft,arsenic,mg/L,1,0,0,0,7/16/1997,,0.003,mg/L
NMBGMR,NM-26882,NM-26882,3.51838E+14,PW-204,35.31067,-106.51554,WGS84,5329.99,ft,440,ft,arsenic,mg/L,1,0.02,0.02,0.02,2/13/1998,,0.018999999,mg/L
NMBGMR,NM-26883,NM-26883,,PW-043,35.30378,-106.45921,WGS84,5910.99,ft,435,ft,arsenic,mg/L,1,0,0,0,7/18/1997,,0.003,mg/L
NMBGMR,NM-26884,NM-26884,,PW-103,35.32097,-106.43166,WGS84,5744,ft,380,ft,arsenic,mg/L,1,0,0,0,8/23/1997,,0.005,mg/L
NMBGMR,NM-26885,NM-26885,,PW-162,35.30465,-106.49711,WGS84,5508.01,ft,603,ft,arsenic,mg/L,1,0.01,0.01,0.01,1/8/1998,,0.009,mg/L
NMBGMR,NM-26886,NM-26886,3.51814E+14,PW-107,35.30405,-106.44209,WGS84,5904.99,ft,120,ft,arsenic,mg/L,1,0,0,0,8/13/1997,,0.005,mg/L
NMBGMR,NM-26887,NM-26887,3.51806E+14,PW-099,35.30177,-106.46242,WGS84,5839.99,ft,250,ft,arsenic,mg/L,1,0,0,0,7/29/1997,,0.003,mg/L
NMBGMR,NM-26888,NM-26888,3.51859E+14,PW-147,35.31649,-106.43917,WGS84,5721,ft,32,ft,arsenic,mg/L,1,0,0,0,1/8/1998,,0.003,mg/L
NMBGMR,NM-26889,NM-26889,3.51952E+14,PW-202,35.33119,-106.44596,WGS84,5591.99,ft,446,ft,arsenic,mg/L,1,0,0,0,1/29/1998,,0.003,mg/L
NMBGMR,NM-26890,NM-26890,,PW-126,35.30115,-106.44931,WGS84,5975.98,ft,155,ft,arsenic,mg/L,1,0,0,0,9/16/1997,,0.004,mg/L
NMBGMR,NM-26891,NM-26891,,PW-045,35.30258,-106.44106,WGS84,5950,ft,350,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/18/1997,,0.014,mg/L
NMBGMR,NM-26892,NM-26892,,PW-161,35.32122,-106.39389,WGS84,6160.99,ft,370,ft,arsenic,mg/L,1,0,0,0,12/3/1997,,0.003,mg/L
NMBGMR,NM-26893,NM-26893,,PW-051,35.29401,-106.40798,WGS84,6260.01,ft,95,ft,arsenic,mg/L,1,0,0,0,7/18/1997,,0.003,mg/L
NMBGMR,NM-26894,NM-26894,3.51959E+14,PW-084,35.3332,-106.40283,WGS84,6162.99,ft,440,ft,arsenic,mg/L,1,0,0,0,7/18/1997,,0.003,mg/L
NMBGMR,NM-26895,NM-26895,,PW-014,35.3049,-106.45177,WGS84,5914.99,ft,425,ft,arsenic,mg/L,1,0,0,0,7/16/1997,,0.003,mg/L
NMBGMR,NM-26896,NM-26896,3.5205E+14,PW-095,35.34729,-106.38677,WGS84,5849.61,ft,114,ft,arsenic,mg/L,1,0,0,0,10/29/1997,,0.004,mg/L
NMBGMR,NM-26897,NM-26897,3.51857E+14,PW-119,35.316,-106.37838,WGS84,6224.02,ft,580,ft,arsenic,mg/L,1,0,0,0,10/29/1997,,0.003,mg/L
NMBGMR,NM-26898,NM-26898,,PW-091,35.35122,-106.39,WGS84,5845.6,ft,106,ft,arsenic,mg/L,1,0,0,0,9/9/1997,,0.004,mg/L
NMBGMR,NM-26899,NM-26899,,,35.24186,-106.64189,WGS84,5150,ft,260,ft,arsenic,mg/L,1,0,0,0,11/1/1999,,0.002,mg/L
NMBGMR,NM-26900,NM-26900,,PW-016,35.31175,-106.42171,WGS84,5971,ft,360,ft,arsenic,mg/L,1,0,0,0,1/3/1998,,0.003,mg/L
NMBGMR,NM-26901,NM-26901,,PW-110,35.33924,-106.40034,WGS84,5972.01,ft,177,ft,arsenic,mg/L,1,0,0,0,8/13/1997,,0.005,mg/L
NMBGMR,NM-26902,NM-26902,,PW-039,35.30526,-106.42081,WGS84,6068.01,ft,490,ft,arsenic,mg/L,1,0,0,0,8/15/1997,,0.005,mg/L
NMBGMR,NM-26903,NM-26903,,PW-113,35.30162,-106.42776,WGS84,5965.09,ft,400,ft,arsenic,mg/L,1,0.02,0.02,0.02,9/9/1997,,0.016000001,mg/L
NMBGMR,NM-26904,NM-26904,3.51829E+14,PW-173,35.30814,-106.51249,WGS84,5364.99,ft,396,ft,arsenic,mg/L,1,0,0,0,1/29/1998,,0.003,mg/L
NMBGMR,NM-26906,NM-26906,,PW-169,35.33425,-106.44175,WGS84,5695.01,ft,320,ft,arsenic,mg/L,1,0,0,0,1/19/1998,,0.003,mg/L
NMBGMR,NM-26907,NM-26907,,,35.10103,-106.21346,WGS84,6900,ft,415,ft,arsenic,mg/L,1,0,0,0,2/4/2003,,0.004,mg/L
NMBGMR,NM-26908,NM-26908,3.51852E+14,PW-094,35.31439,-106.40599,WGS84,5991.01,ft,220,ft,arsenic,mg/L,1,0,0,0,7/29/1997,,0.003,mg/L
NMBGMR,NM-26909,NM-26909,,PW-003,35.30282,-106.40726,WGS84,6160.99,ft,100,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/28/1996,,0.01,mg/L
NMBGMR,NM-26910,NM-26910,,PW-154,35.29758,-106.40564,WGS84,6187.99,ft,,ft,arsenic,mg/L,1,0,0,0,12/4/1997,,0.003,mg/L
NMBGMR,NM-26911,NM-26911,,PW-001,35.3108,-106.43552,WGS84,5774.02,ft,125,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/26/1996,,0.01,mg/L
NMBGMR,NM-26912,NM-26912,,PW-145,35.29954,-106.44346,WGS84,6095.01,ft,180,ft,arsenic,mg/L,1,0.01,0.01,0.01,9/2/1997,,0.006,mg/L
NMBGMR,NM-26913,NM-26913,,PW-135,35.30962,-106.48663,WGS84,5548,ft,650,ft,arsenic,mg/L,1,0.01,0.01,0.01,9/2/1997,,0.013,mg/L
NMBGMR,NM-26914,NM-26914,,PW-046,35.30417,-106.44107,WGS84,5904,ft,90,ft,arsenic,mg/L,1,0,0,0,8/24/1997,,0.005,mg/L
NMBGMR,NM-26915,NM-26915,,PW-048,35.30835,-106.42153,WGS84,5981.99,ft,185,ft,arsenic,mg/L,1,0,0,0,11/18/1997,,0.003,mg/L
NMBGMR,NM-26916,NM-26916,,PW-047,35.30826,-106.42158,WGS84,5981.99,ft,165,ft,arsenic,mg/L,1,0,0,0,11/18/1997,,0.003,mg/L
NMBGMR,NM-26917,NM-26917,,PW-122,35.30205,-106.44125,WGS84,5956,ft,140,ft,arsenic,mg/L,1,0,0,0,9/2/1997,,0.005,mg/L
NMBGMR,NM-26918,NM-26918,,PW-087,35.34762,-106.39103,WGS84,5875,ft,365,ft,arsenic,mg/L,1,0,0,0,7/24/1997,,0.003,mg/L
NMBGMR,NM-26919,NM-26919,,,35.14494,-106.36566,WGS84,5014.99,ft,225,ft,arsenic,mg/L,1,0,0,0,2/4/2003,,0.004,mg/L
NMBGMR,NM-26920,NM-26920,,PW-131,35.3265,-106.4402,WGS84,5621,ft,200,ft,arsenic,mg/L,1,0,0,0,8/21/1997,,0.002,mg/L
NMBGMR,NM-26921,NM-26921,,PW-112,35.29982,-106.42713,WGS84,6043.21,ft,425,ft,arsenic,mg/L,1,0.02,0.02,0.02,9/9/1997,,0.021,mg/L
NMBGMR,NM-26922,NM-26922,,PW-166,35.31945,-106.47816,WGS84,5527.99,ft,690,ft,arsenic,mg/L,1,0,0,0,1/29/1998,,0.004,mg/L
NMBGMR,NM-26923,NM-26923,3.51935E+14,PW-167,35.32627,-106.4798,WGS84,5523,ft,720,ft,arsenic,mg/L,1,0,0,0,1/19/1998,,0.004,mg/L
NMBGMR,NM-26924,NM-26924,,PW-073,35.29366,-106.45109,WGS84,6212.01,ft,295,ft,arsenic,mg/L,1,0,0,0,1/15/1998,,0.003,mg/L
NMBGMR,NM-26925,NM-26925,,PW-186,35.32574,-106.42833,WGS84,5893.01,ft,500,ft,arsenic,mg/L,1,0,0,0,2/13/1998,,0.003,mg/L
NMBGMR,NM-26926,NM-26926,,PW-024,35.32995,-106.43626,WGS84,5702.3,ft,295,ft,arsenic,mg/L,1,0,0,0,8/6/1997,,0.005,mg/L
NMBGMR,NM-26927,NM-26927,,PW-077,35.3605,-106.39435,WGS84,5741.99,ft,100,ft,arsenic,mg/L,1,0,0,0,7/16/1997,,0.003,mg/L
NMBGMR,NM-26928,NM-26928,,PW-100,35.28364,-106.40978,WGS84,6352.99,ft,100,ft,arsenic,mg/L,1,0,0,0,9/9/1997,,0.004,mg/L
NMBGMR,NM-26929,NM-26929,,PW-101,35.28369,-106.4096,WGS84,6374.02,ft,200,ft,arsenic,mg/L,1,0,0,0,9/2/1997,,0.005,mg/L
NMBGMR,NM-26930,NM-26930,,,35.88375,-106.62686,WGS84,7883.01,ft,100,ft,arsenic,mg/L,1,0,0,0,6/23/2003,,0.003,mg/L
NMBGMR,NM-26931,NM-26931,,PW-138,35.33308,-106.48611,WGS84,5404,ft,590,ft,arsenic,mg/L,1,0.02,0.02,0.02,9/12/1997,,0.017000001,mg/L
NMBGMR,NM-26932,NM-26932,,PW-097,35.32292,-106.41101,WGS84,5881,ft,120,ft,arsenic,mg/L,1,0,0,0,7/29/1997,,0.003,mg/L
NMBGMR,NM-26933,NM-26933,,PW-130,35.33191,-106.45528,WGS84,5525.98,ft,400,ft,arsenic,mg/L,1,0,0,0,8/26/1997,,0.005,mg/L
NMBGMR,NM-26934,NM-26934,,PW-012,35.30965,-106.42247,WGS84,5941.7,ft,60,ft,arsenic,mg/L,1,0,0,0,12/19/1997,,0.003,mg/L
NMBGMR,NM-26935,NM-26935,,,35.81051,-106.59134,WGS84,7983.01,ft,280,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/17/2002,,0.007,mg/L
NMBGMR,NM-26936,NM-26936,,PW-205,35.33055,-106.50507,WGS84,5258.99,ft,521,ft,arsenic,mg/L,1,0.06,0.06,0.06,2/13/1998,,0.064000003,mg/L
NMBGMR,NM-26937,NM-26937,,,35.16876,-106.33187,WGS84,6700,ft,110,ft,arsenic,mg/L,1,0,0,0,2/4/2003,,0.001,mg/L
NMBGMR,NM-26938,NM-26938,,PW-164,35.29262,-106.40268,WGS84,6235.99,ft,80,ft,arsenic,mg/L,1,0,0,0,1/17/1998,,0.003,mg/L
NMBGMR,NM-26939,NM-26939,,PW-030,35.29554,-106.44611,WGS84,6098.49,ft,390,ft,arsenic,mg/L,1,0,0,0,8/11/1997,,0.005,mg/L
NMBGMR,NM-26940,NM-26940,,,35.81285,-106.59134,WGS84,8114.99,ft,320,ft,arsenic,mg/L,1,0.01,0.01,0.01,2/17/2002,,0.007,mg/L
NMBGMR,NM-26941,NM-26941,,PW-063,35.3081,-106.45733,WGS84,5833.01,ft,220,ft,arsenic,mg/L,1,0,0,0,11/18/1997,,0.003,mg/L
NMBGMR,NM-26942,NM-26942,,PW-004,35.30407,-106.41965,WGS84,6141.99,ft,65,ft,arsenic,mg/L,1,0,0,0,7/29/1997,,0.003,mg/L
NMBGMR,NM-26943,NM-26943,,PW-191,35.32096,-106.47305,WGS84,5575,ft,490,ft,arsenic,mg/L,1,0.01,0.01,0.01,2/18/1998,,0.01,mg/L
NMBGMR,NM-26944,NM-26944,,,35.81088,-106.59064,WGS84,8014.99,ft,280,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/17/2002,,0.007,mg/L
NMBGMR,NM-26945,NM-26945,,PW-184,35.31825,-106.4532,WGS84,5856,ft,500,ft,arsenic,mg/L,1,0,0,0,1/29/1998,,0.003,mg/L
NMBGMR,NM-26946,NM-26946,,PW-123,35.30405,-106.44773,WGS84,5483.99,ft,265,ft,arsenic,mg/L,1,0.01,0.01,0.01,8/21/1997,,0.01,mg/L
NMBGMR,NM-26947,NM-26947,,PW-142,35.35119,-106.42339,WGS84,5691.01,ft,520,ft,arsenic,mg/L,1,0.01,0.01,0.01,8/26/1997,,0.013,mg/L
NMBGMR,NM-26948,NM-26948,,PW-163,35.33982,-106.44329,WGS84,5679.99,ft,280,ft,arsenic,mg/L,1,0,0,0,1/10/1998,,0.003,mg/L
NMBGMR,NM-26949,NM-26949,,PW-143,35.34339,-106.42508,WGS84,5883.99,ft,725,ft,arsenic,mg/L,1,0,0,0,8/25/1997,,0.005,mg/L
NMBGMR,NM-26950,NM-26950,,PW-150,35.35477,-106.42258,WGS84,5666.99,ft,370,ft,arsenic,mg/L,1,0.01,0.01,0.01,9/16/1997,,0.01,mg/L
NMBGMR,NM-26951,NM-26951,,PW-198,35.31869,-106.5193,WGS84,5302.99,ft,580,ft,arsenic,mg/L,1,0.04,0.04,0.04,1/29/1998,,0.037,mg/L
NMBGMR,NM-26952,NM-26952,,PW-009,35.30642,-106.5002,WGS84,5491.99,ft,594,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/3/1996,,0.009,mg/L
NMBGMR,NM-26953,NM-26953,,PW-109,35.3098,-106.44139,WGS84,5812.01,ft,180,ft,arsenic,mg/L,1,0,0,0,8/13/1997,,0.005,mg/L
NMBGMR,NM-26954,NM-26954,,,35.80969,-106.59219,WGS84,7929.99,ft,330,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/17/2002,,0.008,mg/L
NMBGMR,NM-26955,NM-26955,,PW-002,35.30464,-106.42253,WGS84,6027.99,ft,130,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/28/1996,,0.01,mg/L
NMBGMR,NM-26956,NM-26956,,PW-149,35.31077,-106.46724,WGS84,5672.01,ft,440,ft,arsenic,mg/L,1,0,0,0,9/16/1997,,0.004,mg/L
NMBGMR,NM-26957,NM-26957,,PW-008,35.30304,-106.46236,WGS84,5695.01,ft,98,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/30/1996,,0.01,mg/L
NMBGMR,NM-26958,NM-26958,,PW-006,35.2991,-106.43518,WGS84,5998,ft,162,ft,arsenic,mg/L,1,0.01,0.01,0.01,10/28/1997,,0.012,mg/L
