OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
1061,1061,"(671451.7878, 3679485.4755000006)",30-125-23641,,,,,OFR497,No known issues,Abo,-4064.0,Yeso
1062,1062,"(624899.4883000003, 3677532.1405999996)",30-025-23359,,,,,OFR487,No known issues,Abo,-3232.0,Yeso
1063,1063,"(670678.9228999997, 3678596.1570999995)",30-025-23640,,,,,OFR487,No known issues,Abo,-4054.0,Yeso
1064,1064,"(655034.5343000004, 3677933.0277999993)",30-025-28599,,,,,OFR487,No known issues,Abo,-4056.0,Yeso
1065,1065,"(586633.5218000002, 3680930.8852999993)",MC 00420,,,,,OFR487,No known issues,Abo,-1831.0,Yeso
1066,1066,"(558745.1294999998, 3680780.1645)",OFR487-267,,,,,OFR487,No known issues,Abo,-542.0,Yeso
1067,1067,"(568520.0888999999, 3679250.843699999)",OFR487-268,,,,,OFR487,No known issues,Abo,-847.0,Yeso
1068,1068,"(581830.5407999996, 3679300.4217000008)",OFR487-274,,,,,OFR487,No known issues,Abo,-1590.0,Yeso
1069,1069,"(581751.2214000002, 3678206.5032)",OFR487-275,,,,,OFR487,No known issues,Abo,-1586.0,Yeso
1070,1070,"(622054.8690999998, 3679482.1809)",OFR487-288,,,,,OFR487,No known issues,Abo,-2950.0,Yeso
1071,1071,"(621252.9859999996, 3679077.3793)",OFR487-289,,,,,OFR487,No known issues,Abo,-2963.0,Yeso
1072,1072,"(615547.7004000004, 3678670.8840999994)",OFR487-290,,,,,OFR487,No known issues,Abo,-2868.0,Yeso
1073,1073,"(631672.3535000002, 3681666.9153000005)",OFR487-297,,,,,OFR487,No known issues,Abo,-3057.0,Yeso
1074,1074,"(631297.6547999997, 3679609.122199999)",OFR487-298,,,,,OFR487,No known issues,Abo,-2977.0,Yeso
1075,1075,"(631695.5252999999, 3680023.7123000007)",OFR487-299,,,,,OFR487,No known issues,Abo,-2979.0,Yeso
1076,1076,"(631288.5837000003, 3680419.6657999996)",OFR487-300,,,,,OFR487,No known issues,Abo,-2951.0,Yeso
1077,1077,"(634880.7977, 3680869.1448)",OFR487-306,,,,,OFR487,No known issues,Abo,-3443.0,Yeso
1078,1078,"(642134.5143999998, 3680991.2629000004)",OFR487-307,,,,,OFR487,No known issues,Abo,-3620.0,Yeso
1079,1079,"(638905.1651999997, 3680528.7375000007)",OFR487-309,,,,,OFR487,No known issues,Abo,-3590.0,Yeso
1080,1080,"(637322.6716999998, 3678901.5341)",OFR487-310,,,,,OFR487,No known issues,Abo,-3520.0,Yeso
1081,1081,"(640454.8026999999, 3678844.184800001)",OFR487-311,,,,,OFR487,No known issues,Abo,-3568.0,Yeso
1082,1082,"(640955.0137999998, 3679054.3663999997)",OFR487-312,,,,,OFR487,No known issues,Abo,-3572.0,Yeso
1083,1083,"(650965.7423, 3679502.7983)",OFR487-314,,,,,OFR487,No known issues,Abo,-3946.0,Yeso
1084,1084,"(669000.8691999996, 3681449.7068000007)",30-025-05027,,,,,OFR487,No known issues,Abo,-4119.0,Yeso
1085,1085,"(676217.3063000003, 3679974.880000001)",OFR487-328,,,,,OFR487,No known issues,Abo,-4074.0,Yeso
1086,1086,"(680395.2368999999, 3678904.4214999992)",OFR487-329,,,,,OFR487,No known issues,Abo,-4077.0,Yeso
1087,1087,"(642982.1798999999, 3677390.421)",OFR487-344,,,,,OFR487,No known issues,Abo,-3664.0,Yeso
1088,1088,"(668779.2770999996, 3677298.561899999)",OFR487-352,,,,,OFR487,No known issues,Abo,-4084.0,Yeso
1089,1089,"(679930.9928000001, 3677996.2107999995)",OFR487-359,,,,,OFR487,No known issues,Abo,-4093.0,Yeso
1090,1090,"(673512.1716999998, 3677478.2106)",OFR487-360,,,,,OFR487,No known issues,Abo,-4095.0,Yeso
1091,1091,"(459756.86899999995, 3678828.1773000006)",Yeso_ContactPts_933,,,,,NMBGMR_500k, ,Yeso,6970.0,SanAndres
1092,1092,"(460046.05599999987, 3678903.153999999)",Yeso_ContactPts_934,,,,,NMBGMR_500k, ,Yeso,6970.0,SanAndres
1093,1093,"(528138.8701999998, 3680484.3636000007)",Yeso_IsoValuePts_36,,,,,OFR543, ,Yeso,969.0,SanAndres
1094,1094,"(489342.89080000017, 3680484.3636000007)",Yeso_IsoValuePts_89,,,,,OFR543, ,Yeso,,SanAndres
1095,1095,"(555022.3361999998, 3695158.3819999993)",GR_RAB_NorthEW-120450,,,,, ,Sampled from cross-section,Yeso,,SanAndres
1096,1096,"(553572.3876, 3695153.2084)",GR_RAB_NorthEW-119000,,,,, ,Sampled from cross-section,Yeso,,SanAndres
1097,1097,"(478106.7134999996, 3694883.9409999996)",GR_RAB_NorthEW-43534,,,,, ,Sampled from cross-section,Yeso,,SanAndres
1098,1098,"(487743.8334999997, 3694918.3269999996)",GR_RAB_NorthEW-53171,,,,, ,Sampled from cross-section,Yeso,,SanAndres
1099,1099,"(481306.09140000027, 3694895.3565999996)",GR_RAB_NorthEW-46733,,,,, ,Sampled from cross-section,Yeso,,SanAndres
1100,1100,"(502396.81850000005, 3694970.6099999994)",GR_RAB_NorthEW-67824,,,,, ,Sampled from cross-section,Yeso,,SanAndres
1101,1101,"(482639.7109000003, 3694900.1151)",GR_RAB_NorthEW-48067,,,,, ,Sampled from cross-section,Yeso,,SanAndres
1102,1102,"(559867.1889000004, 3680066.322899999)",Yeso_IsoValuePts_10,,,,,OFR543, ,Yeso,,SanAndres
1103,1103,"(553984.2292999998, 3698404.864600001)",Yeso_IsoValuePts_20,,,,,OFR543, ,Yeso,,SanAndres
1104,1104,"(556663.0193999996, 3715329.782299999)",Yeso_IsoValuePts_21,,,,,OFR543, ,Yeso,,SanAndres
1105,1105,"(541683.0866999999, 3702884.9899000004)",Yeso_IsoValuePts_29,,,,,OFR543, ,Yeso,,SanAndres
1106,1106,"(483106.18730000034, 3690857.7993)",Yeso_ContactPts_681,,,,,NMBGMR_500k, ,Yeso,,SanAndres
1107,1107,"(640890.8351999996, 3680478.3742999993)",30-025-31418,,,,,SalineSE,No known issues,Hueco,,HuecoWolfcamp
1108,1108,"(676610.7445999999, 3679664.0360000003)",30-025-26581,,,,,SalineSE,No known issues,Hueco,,HuecoWolfcamp
1109,1109,"(597957.9028000003, 3716694.715500001)",30-005-63235,,,,,OCD_online_2018,No known issues,Wolfcamp,,Abo
1110,1110,"(465396.2792999996, 3681051.548699999)",Yeso_IsoValuePts_137,,,,,OFR543,,Yeso,4272.0,SanAndres
1111,1111,"(425983.89389999956, 3676786.4275)",Yeso_ContactPts_594,,,,,NMBGMR_500k,,Yeso,,Yeso
1112,1112,"(427980.49679999985, 3675343.7328999992)",Yeso_ContactPts_595,,,,,NMBGMR_500k,,Yeso,,Yeso
1113,1113,"(430523.66449999996, 3672440.848099999)",Yeso_ContactPts_599,,,,,NMBGMR_500k,,Yeso,,Yeso
1114,1114,"(425983.89389999956, 3676786.4275)",Yeso_ContactPts_594,,,,,NMBGMR_500k,,SanAndres,5809.0,SanAndres
1115,1115,"(427980.49679999985, 3675343.7328999992)",Yeso_ContactPts_595,,,,,NMBGMR_500k,,SanAndres,6083.0,SanAndres
1116,1116,"(430523.66449999996, 3672440.848099999)",Yeso_ContactPts_599,,,,,NMBGMR_500k,,SanAndres,6393.0,SanAndres
1117,1117,"(486780.3360000001, 3649282.4683)",30-005-60015,,,,,SalineMedial,Not picked,Abo,2598.0,Yeso
1118,1118,"(472076.0577999996, 3645943.0164)",30-005-00003,,,,,SalineMedial,No known issues,Abo,4179.0,Yeso
1119,1119,"(488333.93840000033, 3643497.0930000003)",30-005-10521,,,,,SalineMedial,Not picked,Abo,2461.0,Yeso
1120,1120,"(431124.40610000025, 3635668.9615)",30-035-00002,,,,,SalineMedial,Not picked,Abo,7220.0,Yeso
1121,1121,"(486224.16280000005, 3634268.83)",30-005-60374,,,,,SalineMedial,No known issues,Abo,2602.0,Yeso
1122,1122,"(455275.7483999999, 3618257.5086000003)",30-035-20022,,,,,SalineMedial,Not picked,Abo,4425.0,Yeso
1123,1123,"(462703.74810000043, 3622687.8279)",30-035-20024,,,,,SalineMedial,Not picked,Abo,3372.0,Yeso
1124,1124,"(549186.5213000001, 3630958.2380999997)",30-015-21559,,,,,SalineSE,No known issues,Abo,-606.0,Yeso
1125,1125,"(577334.4709999999, 3674545.0911999997)",30-005-62980,,,,,SalineSE,No known issues,Abo,-1405.0,Yeso
1126,1126,"(525124.2246000003, 3661604.1666)",30-005-00017,,,,,SalineSE,No known issues,Abo,945.0,Yeso
1127,1127,"(567137.1995000001, 3648230.2397000007)",30-005-00205,,,,,SalineSE,No known issues,Abo,-1257.0,Yeso
1128,1128,"(575279.0185000002, 3629762.2643)",30-015-01611,,,,,SalineSE,No known issues,Abo,-1884.0,Yeso
1129,1129,"(592350.7892000005, 3633580.1458)",30-015-04187,,,,,SalineSE,No known issues,Abo,-2669.0,Yeso
1130,1130,"(606754.5743000004, 3632136.5153)",30-015-05347,,,,,SalineSE,No known issues,Abo,-3181.0,Yeso
1131,1131,"(630918.5471000001, 3674413.9590000007)",30-025-01070,,,,,SalineSE,No known issues,Abo,-3319.0,Yeso
1132,1132,"(646103.5083999997, 3632624.2763)",30-025-02856,,,,,SalineSE,No known issues,Abo,-4444.0,Yeso
1133,1133,"(574353.6837999998, 3661200.6808)",30-005-63452,,,,,SalineSE,No known issues,Abo,-1521.0,Yeso
1134,1134,"(600300.0404000003, 3642106.4252000004)",30-015-03917,,,,,SalineSE,No known issues,Abo,-2684.0,Yeso
1135,1135,"(606209.6150000002, 3645520.3037)",30-015-04839,,,,,SalineSE,No known issues,Abo,-3031.0,Yeso
1136,1136,"(643286.5571999997, 3648777.410700001)",30-025-01883,,,,,SalineSE,No known issues,Abo,-3954.0,Yeso
1137,1137,"(638094.8595000003, 3630130.7284999993)",30-025-02128,,,,,SalineSE,No known issues,Abo,-3924.0,Yeso
1138,1138,"(655087.5564000001, 3676274.5188999996)",30-025-03665,,,,,SalineSE,No known issues,Abo,-4085.0,Yeso
1139,1139,"(661388.3299000002, 3651500.6494999994)",30-025-03701,,,,,SalineSE,No known issues,Abo,-4470.0,Yeso
1140,1140,"(656851.6935, 3641638.7255000006)",30-025-03743,,,,,SalineSE,No known issues,Abo,-4337.0,Yeso
1141,1141,"(660448.4571000002, 3638180.7260999996)",30-025-05412,,,,,SalineSE,No known issues,Abo,-4435.0,Yeso
1142,1142,"(659900.3520999998, 3639195.520199999)",30-025-05369,,,,,SalineSE,No known issues,Abo,-4421.0,Yeso
1143,1143,"(675855.2166999998, 3639122.0963000003)",30-025-07293,,,,,SalineSE,No known issues,Abo,-5000.0,Yeso
1144,1144,"(506074.8794, 3628528.973200001)",17S20E31,,,,,SalineSE,No known issues,Abo,1945.0,Yeso
1145,1145,"(518729.1457000002, 3650276.4211999997)",30-005-00018,,,,,SalineSE,No known issues,Abo,978.0,Yeso
1146,1146,"(554997.9489000002, 3652141.4845000003)",30-005-00107,,,,,SalineSE,No known issues,Abo,-506.0,Yeso
1147,1147,"(580852.4930999996, 3650474.4473)",30-005-00378,,,,,SalineSE,No known issues,Abo,-1799.0,Yeso
1148,1148,"(588327.1880000001, 3667714.3882)",30-005-00430,,,,,SalineSE,No known issues,Abo,-1996.0,Yeso
1149,1149,"(591942.1821999997, 3660030.780200001)",30-005-00441,,,,,SalineSE,No known issues,Abo,-2100.0,Yeso
1150,1150,"(593711.6536999997, 3651684.2183999997)",30-005-00456,,,,,SalineSE,No known issues,Abo,-2150.0,Yeso
1151,1151,"(606744.6035000002, 3675549.4525000006)",30-005-00729,,,,,SalineSE,No known issues,Abo,-2719.0,Yeso
1152,1152,"(603219.0642999997, 3669068.0767)",30-005-10169,,,,,SalineSE,No known issues,Abo,-2680.0,Yeso
1153,1153,"(570777.4781999998, 3645226.8954000007)",30-015-00561,,,,,SalineSE,No known issues,Abo,-1422.0,Yeso
1154,1154,"(588847.1836000001, 3632230.8652999997)",30-015-03063,,,,,SalineSE,No known issues,Abo,-2563.0,Yeso
1155,1155,"(590345.6245999997, 3631141.2906)",30-015-03068,,,,,SalineSE,No known issues,Abo,-2746.0,Yeso
1156,1156,"(605112.0187999997, 3636133.7589999996)",30-015-05074,,,,,SalineSE,No known issues,Abo,-3113.0,Yeso
1157,1157,"(617907.5219999999, 3642290.5194000006)",30-025-00402,,,,,SalineSE,No known issues,Abo,-3300.0,Yeso
1158,1158,"(630327.2695000004, 3656655.532400001)",30-025-01218,,,,,SalineSE,No known issues,Abo,-3497.0,Yeso
1159,1159,"(658954.5506999996, 3637317.0461)",30-025-03829,,,,,SalineSE,No known issues,Abo,-4476.0,Yeso
1160,1160,"(669954.8108999999, 3670987.3051999994)",30-025-05083,,,,,SalineSE,No known issues,Abo,-4309.0,Yeso
1161,1161,"(678549.7111999998, 3648000.6915000007)",30-025-20486,,,,,SalineSE,No known issues,Abo,-4770.0,Yeso
1162,1162,"(537797.7873, 3634527.491699999)",30-015-10380,,,,,SalineSE,No known issues,Abo,116.0,Yeso
1163,1163,"(672909.7412999999, 3618881.912799999)",30-025-07604,,,,,SalineSE,No known issues,Abo,-3428.0,Yeso
1164,1164,"(513351.4929999998, 3640656.1335000005)",30-005-00012,,,,,SalineSE,No known issues,Abo,1235.0,Yeso
1165,1165,"(582763.4330000002, 3627054.8291999996)",30-015-20492,,,,,SalineSE,No known issues,Abo,-2722.0,Yeso
1166,1166,"(667544.5003000004, 3625298.3696999997)",30-025-05449,,,,,SalineSE,No known issues,Abo,-3804.0,Yeso
1167,1167,"(577966.6834000004, 3639553.8112000003)",30-015-10052,,,,,SalineSE,No known issues,Abo,-1803.0,Yeso
1168,1168,"(565311.3536, 3626566.1698000003)",30-015-00789-0001,,,,,SalineSE,No known issues,Abo,-1346.0,Yeso
1169,1169,"(547596.8598999996, 3618870.107999999)",30-015-20076,,,,,SalineSE,No known issues,Abo,-510.0,Yeso
1170,1170,"(669745.8717999998, 3660506.4657000005)",30-025-05157,,,,,SalineSE,No known issues,Abo,-4231.0,Yeso
1171,1171,"(669889.6856000004, 3657383.341600001)",30-025-05258,,,,,SalineSE,No known issues,Abo,-4156.0,Yeso
1172,1172,"(640291.0407999996, 3644737.614499999)",30-025-25673,,,,,SalineSE,No known issues,Abo,-4260.0,Yeso
1173,1173,"(633068.2647000002, 3644825.7962999996)",30-025-25830,,,,,SalineSE,No known issues,Abo,-3698.0,Yeso
1174,1174,"(643564.3065, 3647108.000499999)",30-025-27539-0001,,,,,SalineSE,No known issues,Abo,-3971.0,Yeso
1175,1175,"(649134.4811000004, 3638208.8409)",30-025-29702-0002,,,,,SalineSE,No known issues,Abo,-4317.0,Yeso
1176,1176,"(649655.0861, 3637514.7057000007)",30-025-29703-0001,,,,,SalineSE,No known issues,Abo,-4282.0,Yeso
1177,1177,"(625077.5911999997, 3639072.3432)",30-025-34368-0001,,,,,SalineSE,No known issues,Abo,-3722.0,Yeso
1178,1178,"(549152.4537000004, 3674685.7530000005)",30-005-00098,,,,,SalineSE,No known issues,Abo,-127.0,Yeso
1179,1179,"(564496.9413999999, 3669076.6456000004)",30-005-60355,,,,,SalineSE,No known issues,Abo,-932.0,Yeso
1180,1180,"(534140.0248999996, 3644176.5705999993)",30-015-22888,,,,,SalineSE,No known issues,Abo,356.0,Yeso
1181,1181,"(524191.7176999999, 3619901.340500001)",30-015-22992,,,,,SalineSE,No known issues,Abo,716.0,Yeso
1182,1182,"(617958.1497, 3649607.3135)",30-025-00351,,,,,SalineSE,No known issues,Abo,-3343.0,Yeso
1183,1183,"(651049.1162999999, 3671086.187000001)",30-025-02685,,,,,SalineSE,No known issues,Abo,-4013.0,Yeso
1184,1184,"(646827.6464999998, 3639895.4772999994)",30-025-02800,,,,,SalineSE,No known issues,Abo,-4231.0,Yeso
1185,1185,"(679837.8768999996, 3652314.566299999)",30-025-07265,,,,,SalineSE,No known issues,Abo,-4455.0,Yeso
1186,1186,"(618065.6209000004, 3671825.7345000003)",30-025-20405-0001,,,,,SalineSE,No known issues,Abo,-2998.0,Yeso
1187,1187,"(679433.2501999997, 3660274.7876999993)",30-025-21797,,,,,SalineSE,No known issues,Abo,-4425.0,Yeso
1188,1188,"(674988.1722999997, 3643931.6756999996)",30-025-22923,,,,,SalineSE,No known issues,Abo,-4626.0,Yeso
1189,1189,"(645151.2255999995, 3662931.0013999995)",30-025-23108,,,,,SalineSE,No known issues,Abo,-4055.0,Yeso
1190,1190,"(661725.5533999996, 3657971.0963000003)",30-025-24286,,,,,SalineSE,No known issues,Abo,-4366.0,Yeso
1191,1191,"(654598.0987999998, 3636910.8728)",30-025-24656,,,,,WellCompletion,No known issues,Abo,-4509.0,Yeso
1192,1192,"(670162.0395999998, 3651537.2511)",30-025-27678,,,,,SalineSE,No known issues,Abo,-4660.0,Yeso
1193,1193,"(620997.4376999997, 3663919.852)",30-025-30186,,,,,SalineSE,No known issues,Abo,-3231.0,Yeso
1194,1194,"(619933.0082999999, 3674967.8246999998)",30-025-20737,,,,,SalineSE,No known issues,Abo,-3037.0,Yeso
1195,1195,"(532503.9883000003, 3633683.7642)",30-015-21238,,,,,SalineSE,No known issues,Abo,364.0,Yeso
1196,1196,"(581946.2322000004, 3663697.2245000005)",30-005-00386,,,,,SalineSE,No known issues,Abo,-1719.0,Yeso
1197,1197,"(610233.9167999998, 3649834.6593999993)",30-005-20985,,,,,SalineSE,No known issues,Abo,-3057.0,Yeso
1198,1198,"(542355.6376999998, 3664117.249399999)",30-005-62301,,,,,SalineSE,No known issues,Abo,90.0,Yeso
1199,1199,"(512659.75650000013, 3622277.5715999994)",30-005-60017,,,,,SalineSE,No known issues,Abo,1340.0,Yeso
1200,1200,"(468567.57919999957, 3619147.3564)",30-005-62276,,,,,SalineSE,No known issues,Abo,4643.0,Yeso
1201,1201,"(672480.4127000002, 3648868.91)",30-025-07270,,,,,SalineSE,No known issues,Abo,-4697.0,Yeso
1202,1202,"(611525.3157000002, 3631751.2454000004)",30-025-08033,,,,,SalineSE,No known issues,Abo,-3425.0,Yeso
1203,1203,"(660379.7471000003, 3619966.8111000005)",30-025-21832,,,,,SalineSE,No known issues,Abo,-3611.0,Yeso
1204,1204,"(679785.1312999995, 3638368.475400001)",30-025-23203,,,,,SalineSE,No known issues,Abo,-4904.0,Yeso
1205,1205,"(679717.0806999998, 3621455.5453999992)",30-025-32420,,,,,SalineSE,No known issues,Abo,-3876.0,Yeso
1206,1206,"(641551.6940000001, 3654009.954)",30-025-32421,,,,,SalineSE,No known issues,Abo,-3869.0,Yeso
1207,1207,"(655624.8486000001, 3663507.635500001)",30-025-03671,,,,,SalineSE,No known issues,Abo,-4159.0,Yeso
1208,1208,"(598557.7751000002, 3650494.3479999993)",30-005-00514-0002,,,,,SalineSE,No known issues,Abo,-2444.0,Yeso
1209,1209,"(627302.0999999996, 3631931.9428000003)",30-025-01515,,,,,SalineSE,No known issues,Abo,-4031.0,Yeso
1210,1210,"(672109.3205000004, 3648862.434699999)",30-025-07268,,,,,SalineSE,No known issues,Abo,-4608.0,Yeso
1211,1211,"(550936.6859999998, 3647365.7555)",30-015-00090,,,,,SalineSE,No known issues,Abo,-459.0,Yeso
1212,1212,"(644420.6678999998, 3655624.1986)",30-025-02690,,,,,SalineSE,No known issues,Abo,-4013.0,Yeso
1213,1213,"(652509.9183, 3655400.3895999994)",30-025-02693,,,,,SalineSE,No known issues,Abo,-4196.0,Yeso
1214,1214,"(560032.7427000003, 3623292.2623999994)",30-015-00289,,,,,SalineSE,No known issues,Abo,-1152.0,Yeso
1215,1215,"(570069.4052999998, 3631725.0649999995)",30-015-00472,,,,,SalineSE,No known issues,Abo,-1603.0,Yeso
1216,1216,"(673937.2460000003, 3627811.447899999)",30-025-07318,,,,,SalineSE,No known issues,Abo,-4572.0,Yeso
1217,1217,"(636584.7900999999, 3671257.9987000003)",30-025-01869,,,,,SalineSE,No known issues,Abo,-3591.0,Yeso
1218,1218,"(640299.1837999998, 3643445.7969000004)",30-025-02801-0001,,,,,OFR497,No known issues,Abo,-4090.0,Yeso
1219,1219,"(584151.0177999996, 3674966.4020000007)",30-005-00380,,,,,OFR497,No known issues,Abo,-1751.0,Yeso
1220,1220,"(589977.7615999999, 3664524.039999999)",30-005-00433-0101,,,,,OFR497,No known issues,Abo,-2113.0,Yeso
1221,1221,"(599256.4528999999, 3650892.7892000005)",30-005-00512-0003,,,,,OFR497,No known issues,Abo,-2513.0,Yeso
1222,1222,"(597369.1037999997, 3650123.2377000004)",30-005-00517-0003,,,,,OFR497,No known issues,Abo,-2468.0,Yeso
1223,1223,"(596565.9571000002, 3649311.4486)",30-005-00518-0003,,,,,OFR497,No known issues,Abo,-2466.0,Yeso
1224,1224,"(598182.6184999999, 3649323.0547)",30-005-00519-0101,,,,,OFR497,No known issues,Abo,-2517.0,Yeso
1225,1225,"(602065.0009000003, 3662221.2706000004)",30-005-20410,,,,,OFR497,No known issues,Abo,-2731.0,Yeso
1226,1226,"(600372.8359000003, 3671842.5273)",30-005-20681,,,,,OFR497,No known issues,Abo,-2475.0,Yeso
1227,1227,"(602860.1308000004, 3663826.2809999995)",30-005-20696,,,,,OFR497,No known issues,Abo,-2699.0,Yeso
1228,1228,"(597931.5371000003, 3674647.3351000007)",30-005-20775,,,,,OFR497,No known issues,Abo,-2359.0,Yeso
1229,1229,"(598635.0425000004, 3653034.2063999996)",30-005-20994,,,,,OFR497,No known issues,Abo,-2344.0,Yeso
1230,1230,"(599546.0823999997, 3662296.1860000007)",30-005-21140,,,,,OFR497,No known issues,Abo,-2656.0,Yeso
1231,1231,"(607247.4577000001, 3675254.4865000006)",30-005-21144,,,,,OFR497,No known issues,Abo,-2739.0,Yeso
1232,1232,"(609168.1953999996, 3674291.1883000005)",30-005-21149,,,,,OFR497,No known issues,Abo,-2767.0,Yeso
1233,1233,"(601759.0372000001, 3662922.1654000003)",30-005-21150,,,,,OFR497,No known issues,Abo,-2727.0,Yeso
1234,1234,"(591471.7114000004, 3671383.4459000006)",30-005-60053-0001,,,,,OFR497,No known issues,Abo,-2110.0,Yeso
1235,1235,"(576866.8694000002, 3653870.5146999992)",30-005-60160,,,,,OFR497,No known issues,Abo,-1680.0,Yeso
1236,1236,"(588216.9626000002, 3672576.4146)",30-005-60187,,,,,OFR497,No known issues,Abo,-2010.0,Yeso
1237,1237,"(581230.9721999997, 3660046.8771)",30-005-60191,,,,,OFR497,No known issues,Abo,-1802.0,Yeso
1238,1238,"(578684.8689000001, 3665672.7699999996)",30-005-60220,,,,,OFR497,No known issues,Abo,-1611.0,Yeso
1239,1239,"(564164.7697999999, 3660724.9859999996)",30-005-60229,,,,,OFR497,No known issues,Abo,-971.0,Yeso
1240,1240,"(565345.7454000004, 3664732.9167)",30-005-60230,,,,,OFR497,No known issues,Abo,-1027.0,Yeso
1241,1241,"(574642.9759, 3655452.0658)",30-005-60237,,,,,OFR497,No known issues,Abo,-1568.0,Yeso
1242,1242,"(576885.1875999998, 3652248.635399999)",30-005-60262,,,,,OFR497,No known issues,Abo,-1693.0,Yeso
1243,1243,"(576298.3937999997, 3649858.1482999995)",30-005-60311,,,,,OFR497,No known issues,Abo,-1682.0,Yeso
1244,1244,"(572906.0516999997, 3656940.1546)",30-005-60321,,,,,OFR497,No known issues,Abo,-1472.0,Yeso
1245,1245,"(594209.3262999998, 3675821.388800001)",30-005-60358,,,,,OFR497,No known issues,Abo,-2222.0,Yeso
1246,1246,"(587657.0519000003, 3655262.691400001)",30-005-60362,,,,,OFR497,No known issues,Abo,-2089.0,Yeso
1247,1247,"(579300.0336999996, 3654688.1602)",30-005-60389,,,,,OFR497,No known issues,Abo,-1777.0,Yeso
1248,1248,"(566337.2072000001, 3647815.7123000007)",30-005-60406-0001,,,,,OFR497,No known issues,Abo,-1260.0,Yeso
1249,1249,"(561485.1715000002, 3647754.2336)",30-005-60418,,,,,OFR497,No known issues,Abo,-966.0,Yeso
1250,1250,"(578487.3676000005, 3653883.353)",30-005-60424,,,,,OFR497,No known issues,Abo,-1772.0,Yeso
1251,1251,"(590394.6672999999, 3659597.2557999995)",30-005-60458,,,,,OFR497,No known issues,Abo,-2184.0,Yeso
1252,1252,"(578748.5192, 3661246.168299999)",30-005-60465,,,,,OFR497,No known issues,Abo,-1655.0,Yeso
1253,1253,"(580302.0478999997, 3655505.676000001)",30-005-60496,,,,,OFR497,No known issues,Abo,-1858.0,Yeso
1254,1254,"(578498.1308000004, 3652538.5843)",30-005-60542,,,,,OFR497,No known issues,Abo,-1805.0,Yeso
1255,1255,"(575407.1084000003, 3659185.3625000007)",30-005-60577,,,,,OFR497,No known issues,Abo,-1542.0,Yeso
1256,1256,"(574427.4627999999, 3647909.1339)",30-005-60670,,,,,OFR497,No known issues,Abo,-1588.0,Yeso
1257,1257,"(572642.7296000002, 3661970.5625)",30-005-60758,,,,,OFR497,No known issues,Abo,-1407.0,Yeso
1258,1258,"(546867.9466000004, 3659772.0924999993)",30-005-60764,,,,,OFR497,No known issues,Abo,-140.0,Yeso
1259,1259,"(574646.8294000002, 3662902.558)",30-005-60778,,,,,OFR497,No known issues,Abo,-1485.0,Yeso
1260,1260,"(574712.2846999997, 3649660.7994999997)",30-005-60781,,,,,OFR497,No known issues,Abo,-1630.0,Yeso
1261,1261,"(572806.9928000001, 3647888.1213000007)",30-005-60782,,,,,OFR497,No known issues,Abo,-1550.0,Yeso
1262,1262,"(569514.1769000003, 3659507.596000001)",30-005-60786,,,,,OFR497,No known issues,Abo,-1234.0,Yeso
1263,1263,"(562552.5876000002, 3661058.2356000002)",30-005-60811,,,,,OFR497,No known issues,Abo,-868.0,Yeso
1264,1264,"(586646.5521, 3668528.6698000003)",30-005-60813,,,,,OFR497,No known issues,Abo,-1938.0,Yeso
1265,1265,"(573864.8306999998, 3661294.5418999996)",30-005-60872,,,,,OFR497,No known issues,Abo,-1469.0,Yeso
1266,1266,"(581990.3585000001, 3656424.3686999995)",30-005-60967,,,,,OFR497,No known issues,Abo,-1853.0,Yeso
1267,1267,"(569676.3028999995, 3674445.1359)",30-005-60975,,,,,OFR497,No known issues,Abo,-1116.0,Yeso
1268,1268,"(538381.0165999997, 3662467.7749000005)",30-005-61211,,,,,OFR497,No known issues,Abo,259.0,Yeso
1269,1269,"(565716.9800000004, 3667933.9668000005)",30-005-61213,,,,,OFR497,No known issues,Abo,-1002.0,Yeso
1270,1270,"(559747.0244000005, 3661056.2229999993)",30-005-61381,,,,,OFR497,No known issues,Abo,-759.0,Yeso
1271,1271,"(565764.9078000002, 3670646.1489000004)",30-005-61411,,,,,OFR497,No known issues,Abo,-984.0,Yeso
1272,1272,"(574572.7331999997, 3659401.817500001)",30-005-61701,,,,,OFR497,No known issues,Abo,-1511.0,Yeso
1273,1273,"(578833.9121000003, 3648763.9387999997)",30-005-61821,,,,,OFR497,No known issues,Abo,-1748.0,Yeso
1274,1274,"(543957.3136, 3671426.9582)",30-005-62211,,,,,OFR497,No known issues,Abo,56.0,Yeso
1275,1275,"(552560.3305000002, 3651693.5451999996)",30-005-62332,,,,,OFR497,No known issues,Abo,-478.0,Yeso
1276,1276,"(573038.5369999995, 3663206.3868000004)",30-005-62630,,,,,OFR497,No known issues,Abo,-1404.0,Yeso
1277,1277,"(580425.7852999996, 3676967.2422)",30-005-62646,,,,,OFR497,No known issues,Abo,-1522.0,Yeso
1278,1278,"(575228.9926000005, 3648324.3434999995)",30-005-62662,,,,,OFR497,No known issues,Abo,-1635.0,Yeso
1279,1279,"(580114.3217000002, 3652077.125)",30-005-62688,,,,,OFR497,No known issues,Abo,-1804.0,Yeso
1280,1280,"(578150.1769000003, 3674529.4301999994)",30-005-62742,,,,,OFR497,No known issues,Abo,-1444.0,Yeso
