OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
1102,1102,"(667293.1852000002, 3686673.3529000003)",OFR487-318,,,,,OFR487,No known issues,Abo,,Abo
1103,1103,"(669000.8691999996, 3681449.7068000007)",30-025-05027,,,,,OFR487,No known issues,Abo,,Abo
1104,1104,"(674937.0248999996, 3686788.0799000002)",OFR487-322,,,,,OFR487,No known issues,Abo,,Abo
1105,1105,"(673424.9477000004, 3686757.6301000006)",OFR487-323,,,,,OFR487,No known issues,Abo,,Abo
1106,1106,"(674583.4053999996, 3683970.8793)",OFR487-325,,,,,OFR487,No known issues,Abo,,Abo
1107,1107,"(674181.0455999998, 3683963.660700001)",OFR487-326,,,,,OFR487,No known issues,Abo,,Abo
1108,1108,"(677812.4579999996, 3682811.4375)",OFR487-327,,,,,OFR487,No known issues,Abo,,Abo
1109,1109,"(676217.3063000003, 3679974.880000001)",OFR487-328,,,,,OFR487,No known issues,Abo,,Abo
1110,1110,"(680395.2368999999, 3678904.4214999992)",OFR487-329,,,,,OFR487,No known issues,Abo,,Abo
1111,1111,"(642982.1798999999, 3677390.421)",OFR487-344,,,,,OFR487,No known issues,Abo,,Abo
1112,1112,"(668779.2770999996, 3677298.561899999)",OFR487-352,,,,,OFR487,No known issues,Abo,,Abo
1113,1113,"(679930.9928000001, 3677996.2107999995)",OFR487-359,,,,,OFR487,No known issues,Abo,,Abo
1114,1114,"(673512.1716999998, 3677478.2106)",OFR487-360,,,,,OFR487,No known issues,Abo,,Abo
1115,1115,"(661411.3136, 3723318.1547999997)",30-041-20147,,,,,OFR487,No known issues,Abo,,Abo
1116,1116,"(676777.3792000003, 3718347.5393000003)",30-041-00091,,,,,OFR487,No known issues,Abo,,Abo
1117,1117,"(678854.7761000004, 3714775.1137000006)",30-025-07052,,,,,OFR487,No known issues,Abo,,Abo
1118,1118,"(622320.8938999996, 3704148.7379)",30-025-00011,,,,,OFR487,No known issues,Abo,,Abo
1119,1119,"(678666.9543000003, 3704764.4518)",30-025-07091,,,,,OFR487,No known issues,Abo,,Abo
1120,1120,"(679167.125, 3699551.0939000007)",30-025-07093,,,,,OFR487,No known issues,Abo,-1951.0,Yeso
1121,1121,"(649673.2822000002, 3684759.8718)",30-025-20683,,,,,OFR487,No known issues,Abo,,Abo
1122,1122,"(668076.5519000003, 3710541.9451)",30-025-04972,,,,,OFR487,No known issues,Abo,,Abo
1123,1123,"(484619.1355999997, 3689801.926000001)",NMBGMR_SSLib-20329,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,,Abo
1124,1124,"(465396.2792999996, 3681051.548699999)",Yeso_IsoValuePts_137,,,,,OFR543,,Yeso,6000.0,SanAndres
1125,1125,"(431993.55229999963, 3676969.2325999998)",SanAndres_ContactPts_578,,,,,NMBGMR_500k,,San Andres,,SanAndres
1126,1126,"(425983.89389999956, 3676786.4275)",Yeso_ContactPts_594,,,,,NMBGMR_500k,,SanAndres,7036.0,SanAndres
1127,1127,"(427980.49679999985, 3675343.7328999992)",Yeso_ContactPts_595,,,,,NMBGMR_500k,,SanAndres,7322.0,SanAndres
1128,1128,"(430523.66449999996, 3672440.848099999)",Yeso_ContactPts_599,,,,,NMBGMR_500k,,SanAndres,7662.0,SanAndres
1129,1129,"(486780.3360000001, 3649282.4683)",30-005-60015,,,,,SalineMedial,No known issues,Yeso,4576.0,SanAndres
1130,1130,"(431124.40610000025, 3635668.9615)",30-035-00002,,,,,SalineMedial,No known issues,Yeso,9000.0,SanAndres
1131,1131,"(455275.7483999999, 3618257.5086000003)",30-035-20022,,,,,SalineMedial,No known issues,Yeso,6367.0,SanAndres
1132,1132,"(462703.74810000043, 3622687.8279)",30-035-20024,,,,,SalineMedial,No known issues,Yeso,5852.0,SanAndres
1133,1133,"(525124.2246000003, 3661604.1666)",30-005-00017,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",2970.0,SanAndres
1134,1134,"(567137.1995000001, 3648230.2397000007)",30-005-00205,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",803.0,SanAndres
1135,1135,"(575279.0185000002, 3629762.2643)",30-015-01611,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",266.0,SanAndres
1136,1136,"(592350.7892000005, 3633580.1458)",30-015-04187,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-574.0,SanAndres
1137,1137,"(606754.5743000004, 3632136.5153)",30-015-05347,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1128.0,SanAndres
1138,1138,"(630918.5471000001, 3674413.9590000007)",30-025-01070,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1279.0,SanAndres
1139,1139,"(646103.5083999997, 3632624.2763)",30-025-02856,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2409.0,SanAndres
1140,1140,"(606209.6150000002, 3645520.3037)",30-015-04839,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1103.0,SanAndres
1141,1141,"(643286.5571999997, 3648777.410700001)",30-025-01883,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2200.0,SanAndres
1142,1142,"(638094.8595000003, 3630130.7284999993)",30-025-02128,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1924.0,SanAndres
1143,1143,"(655087.5564000001, 3676274.5188999996)",30-025-03665,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2152.0,SanAndres
1144,1144,"(661388.3299000002, 3651500.6494999994)",30-025-03701,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2754.0,SanAndres
1145,1145,"(656851.6935, 3641638.7255000006)",30-025-03743,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2415.0,SanAndres
1146,1146,"(660448.4571000002, 3638180.7260999996)",30-025-05412,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2513.0,SanAndres
1147,1147,"(659900.3520999998, 3639195.520199999)",30-025-05369,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2461.0,SanAndres
1148,1148,"(675855.2166999998, 3639122.0963000003)",30-025-07293,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2802.0,SanAndres
1149,1149,"(506074.8794, 3628528.973200001)",17S20E31,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",4045.0,SanAndres
1150,1150,"(518729.1457000002, 3650276.4211999997)",30-005-00018,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",3098.0,SanAndres
1151,1151,"(554997.9489000002, 3652141.4845000003)",30-005-00107,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",1466.0,SanAndres
1152,1152,"(580852.4930999996, 3650474.4473)",30-005-00378,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",289.0,SanAndres
1153,1153,"(588327.1880000001, 3667714.3882)",30-005-00430,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",210.0,SanAndres
1154,1154,"(591942.1821999997, 3660030.780200001)",30-005-00441,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-206.0,SanAndres
1155,1155,"(593711.6536999997, 3651684.2183999997)",30-005-00456,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-370.0,SanAndres
1156,1156,"(606744.6035000002, 3675549.4525000006)",30-005-00729,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-459.0,SanAndres
1157,1157,"(570777.4781999998, 3645226.8954000007)",30-015-00561,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",648.0,SanAndres
1158,1158,"(588847.1836000001, 3632230.8652999997)",30-015-03063,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-444.0,SanAndres
1159,1159,"(590345.6245999997, 3631141.2906)",30-015-03068,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-606.0,SanAndres
1160,1160,"(605112.0187999997, 3636133.7589999996)",30-015-05074,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1196.0,SanAndres
1161,1161,"(617907.5219999999, 3642290.5194000006)",30-025-00402,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1562.0,SanAndres
1162,1162,"(630327.2695000004, 3656655.532400001)",30-025-01218,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1793.0,SanAndres
1163,1163,"(658954.5506999996, 3637317.0461)",30-025-03829,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2322.0,SanAndres
1164,1164,"(669954.8108999999, 3670987.3051999994)",30-025-05083,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2558.0,SanAndres
1165,1165,"(678549.7111999998, 3648000.6915000007)",30-025-20486,,,,,SalineSE,No known issues,"Drinkard,Yeso,Tubb",-2834.0,SanAndres
1166,1166,"(537797.7873, 3634527.491699999)",30-015-10380,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",2024.0,SanAndres
1167,1167,"(672909.7412999999, 3618881.912799999)",30-025-07604,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1778.0,SanAndres
1168,1168,"(513351.4929999998, 3640656.1335000005)",30-005-00012,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",3245.0,SanAndres
1169,1169,"(667544.5003000004, 3625298.3696999997)",30-025-05449,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2142.0,SanAndres
1170,1170,"(565311.3536, 3626566.1698000003)",30-015-00789-0001,,,,,SalineSE,No known issues,"Yeso,Tubb",612.0,SanAndres
1171,1171,"(549152.4537000004, 3674685.7530000005)",30-005-00098,,,,,SalineSE,No known issues,"Yeso,Tubb",2017.0,SanAndres
1172,1172,"(542355.6376999998, 3664117.249399999)",30-005-62301,,,,,SalineSE,No known issues,Yeso,1953.0,SanAndres
1173,1173,"(547681.2951999996, 3658552.0913999993)",30-005-60055,,,,,SalineSE,No known issues,"Yeso,Tubb",1940.0,SanAndres
1174,1174,"(468567.57919999957, 3619147.3564)",30-005-62276,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",6293.0,SanAndres
1175,1175,"(629963.0592999998, 3642809.3290999997)",30-025-01256,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1951.0,SanAndres
1176,1176,"(655624.8486000001, 3663507.635500001)",30-025-03671,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2258.0,SanAndres
1177,1177,"(598557.7751000002, 3650494.3479999993)",30-005-00514-0002,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-465.0,SanAndres
1178,1178,"(627302.0999999996, 3631931.9428000003)",30-025-01515,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1975.0,SanAndres
1179,1179,"(672109.3205000004, 3648862.434699999)",30-025-07268,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2854.0,SanAndres
1180,1180,"(550936.6859999998, 3647365.7555)",30-015-00090,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",1625.0,SanAndres
1181,1181,"(644420.6678999998, 3655624.1986)",30-025-02690,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2243.0,SanAndres
1182,1182,"(652509.9183, 3655400.3895999994)",30-025-02693,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2284.0,SanAndres
1183,1183,"(560032.7427000003, 3623292.2623999994)",30-015-00289,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",851.0,SanAndres
1184,1184,"(570069.4052999998, 3631725.0649999995)",30-015-00472,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",321.0,SanAndres
1185,1185,"(673937.2460000003, 3627811.447899999)",30-025-07318,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-2747.0,SanAndres
1186,1186,"(636584.7900999999, 3671257.9987000003)",30-025-01869,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",-1571.0,SanAndres
1187,1187,"(477685.43429999985, 3656522.767999999)",30-005-00005,,,,,Meyer1966,No known issues,Yeso,5503.0,SanAndres
1188,1188,"(487734.9863, 3629122.875600001)",30-005-00011,,,,,Meyer1966,No known issues,"Yeso,Drinkard",4560.0,SanAndres
1189,1189,"(508896.89109999966, 3629767.7540000007)",30-005-00013,,,,,Meyer1966,No known issues,"Yeso,Tubb",3778.0,SanAndres
1190,1190,"(472385.6933000004, 3625264.234099999)",30-005-00002,,,,,Meyer1966,No known issues,"Yeso,Tubb",6148.0,SanAndres
1191,1191,"(493140.2786999997, 3619926.7920999993)",30-005-00009,,,,,Meyer1966,No known issues,"Yeso,Tubb",4198.0,SanAndres
1192,1192,"(532633.1980999997, 3621173.9455999993)",30-015-00035,,,,,SalineSE,Pick uncertain,"Yeso,Tubb,Drinkard",2066.0,SanAndres
1193,1193,"(564545.5576999998, 3665532.5012999997)",30-005-00114,,,,,SalineSE,No known issues,"Yeso,Tubb,Drinkard",1339.0,SanAndres
1194,1194,"(508761.62320000026, 3673019.7994999997)",NMBGMR_SSLib-3306,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Yeso,4086.0,SanAndres
1195,1195,"(477583.20859999955, 3652642.8452000003)",30-005-01242,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Yeso,5416.0,SanAndres
1196,1196,"(488273.0125000002, 3631026.7018)",30-005-61785,,,,,NMBGMR_SubsurfaceLibrary,No known issues,"Yeso,Tubb",4527.0,SanAndres
1197,1197,"(489570.6900000004, 3628556.9897000007)",30-005-62268,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Yeso,4552.0,SanAndres
1198,1198,"(477114.54000000004, 3646836.3467999995)",30-005-62988,,,,,NMOCD_online,No known issues,"Yeso,Tubb",5507.0,SanAndres
1199,1199,"(491494.1051000003, 3635054.9016999993)",30-005-60383,,,,,NMOCD_online,No known issues,Yeso,4360.0,SanAndres
1200,1200,"(467158.68929999974, 3623528.7194999997)",30-005-62259,,,,,NMOCD_online,No known issues,Yeso,5784.0,SanAndres
1201,1201,"(479944.80510000046, 3639939.5056999996)",30-005-62915,,,,,NMOCD_online,No known issues,"Yeso,Tubb",5246.0,SanAndres
1202,1202,"(512569.24349999987, 3660785.7397000007)",30-005-62246,,,,,NMOCD_online,No known issues,"Yeso,Tubb",3719.0,SanAndres
1203,1203,"(453682.0617000004, 3635612.5676000006)",GR_RAB_SouthEW-43440,,,,,,Sampled from cross-section,Yeso,,Yeso
1204,1204,"(424313.24430000037, 3632188.3553)",GR_RAB_SouthEW-13609,,,,,,Sampled from cross-section,Yeso,8872.0,SanAndres
1205,1205,"(478758.1934000002, 3634911.5660999995)",GR_RAB_SouthEW-68590,,,,,,Sampled from cross-section,Yeso,5189.0,SanAndres
1206,1206,"(446526.20490000024, 3633728.7787999995)",GR_RAB_SouthEW-36029,,,,,,Sampled from cross-section,Yeso,7528.0,SanAndres
1207,1207,"(547823.3276000004, 3627715.5742000006)",GR_RAB_SouthEW-138029,,,,,,Sampled from cross-section,Yeso,1499.0,SanAndres
1208,1208,"(440954.9447999997, 3632307.5427)",GR_RAB_SouthEW-30265,,,,,,Sampled from cross-section,Yeso,8000.0,SanAndres
1209,1209,"(461613.02410000004, 3635911.6206)",GR_RAB_SouthEW-51377,,,,,,Sampled from cross-section,Yeso,5937.0,SanAndres
1210,1210,"(522622.1791000003, 3630340.4617999997)",GR_RAB_SouthEW-112692,,,,,,Sampled from cross-section,Yeso,2749.0,SanAndres
1211,1211,"(450895.3284999998, 3634947.4695999995)",GR_RAB_SouthEW-40565,,,,,,Sampled from cross-section,Yeso,,Yeso
1212,1212,"(457541.00850000046, 3635758.0769999996)",GR_RAB_SouthEW-47302,,,,,,Sampled from cross-section,Yeso,6255.0,SanAndres
1213,1213,"(500052.25820000004, 3632691.2874)",GR_RAB_SouthEW-90000,,,,,,Sampled from cross-section,Yeso,4100.0,SanAndres
1214,1214,"(445348.77329999954, 3633400.354800001)",GR_RAB_SouthEW-34806,,,,,,Sampled from cross-section,Yeso,7639.0,SanAndres
1215,1215,"(469219.5416000001, 3635907.4297)",GR_RAB_SouthEW-59000,,,,,,Sampled from cross-section,Yeso,6163.0,SanAndres
1216,1216,"(481774.8026999999, 3634596.6231999993)",GR_RAB_SouthEW-71624,,,,,,Sampled from cross-section,Yeso,4336.0,SanAndres
1217,1217,"(518308.43510000035, 3630789.7704000007)",GR_RAB_SouthEW-108355,,,,,,Sampled from cross-section,Yeso,3034.0,SanAndres
1218,1218,"(460179.6975999996, 3635857.574100001)",GR_RAB_SouthEW-49943,,,,,,Sampled from cross-section,Yeso,6084.0,SanAndres
1219,1219,"(513978.26389999967, 3631240.790100001)",GR_RAB_SouthEW-104001,,,,,,Sampled from cross-section,Yeso,3372.0,SanAndres
1220,1220,"(454318.90079999994, 3635636.5809000004)",GR_RAB_SouthEW-44078,,,,,,Sampled from cross-section,Yeso,6508.0,SanAndres
1221,1221,"(443389.5144999996, 3632853.853700001)",GR_RAB_SouthEW-32772,,,,,,Sampled from cross-section,Yeso,7708.0,SanAndres
1222,1222,"(474097.49990000017, 3635398.1564000007)",GR_RAB_SouthEW-63904,,,,,,Sampled from cross-section,Yeso,5602.0,SanAndres
1223,1223,"(466741.2084999997, 3636121.8323)",GR_RAB_SouthEW-56509,,,,,,Sampled from cross-section,Yeso,5904.0,SanAndres
1224,1224,"(458545.86199999973, 3635795.967)",GR_RAB_SouthEW-48308,,,,,,Sampled from cross-section,Yeso,6327.0,SanAndres
1225,1225,"(462494.6571000004, 3635944.8642999995)",GR_RAB_SouthEW-52259,,,,,,Sampled from cross-section,Yeso,5878.0,SanAndres
1226,1226,"(452277.90859999973, 3635333.1162)",GR_RAB_SouthEW-42000,,,,,,Sampled from cross-section,Yeso,,Yeso
1227,1227,"(501046.87760000024, 3632587.6904000007)",GR_RAB_SouthEW-91000,,,,,,Sampled from cross-section,Yeso,,Yeso
1228,1228,"(445785.5850999998, 3633522.195800001)",GR_RAB_SouthEW-35260,,,,,,Sampled from cross-section,Yeso,7587.0,SanAndres
1229,1229,"(521076.35259999987, 3630501.4712000005)",GR_RAB_SouthEW-111138,,,,,,Sampled from cross-section,Yeso,2850.0,SanAndres
1230,1230,"(483143.8598999996, 3634453.6896)",GR_RAB_SouthEW-73000,,,,,,Sampled from cross-section,Yeso,4599.0,SanAndres
1231,1231,"(526082.3712999998, 3629980.057)",GR_RAB_SouthEW-116171,,,,,,Sampled from cross-section,Yeso,2565.0,SanAndres
1232,1232,"(464573.2960999999, 3636023.2435999997)",GR_RAB_SouthEW-54339,,,,,,Sampled from cross-section,Yeso,5868.0,SanAndres
1233,1233,"(427684.85780000035, 3632015.4825)",GR_RAB_SouthEW-16985,,,,,,Sampled from cross-section,Yeso,8895.0,SanAndres
1234,1234,"(460770.44130000006, 3635879.849300001)",GR_RAB_SouthEW-50534,,,,,,Sampled from cross-section,Yeso,6019.0,SanAndres
1235,1235,"(449923.10280000046, 3634676.2841999996)",GR_RAB_SouthEW-39555,,,,,,Sampled from cross-section,Yeso,,Yeso
1236,1236,"(456990.39080000017, 3635737.3148999996)",GR_RAB_SouthEW-46751,,,,,,Sampled from cross-section,Yeso,,Yeso
1237,1237,"(444520.5275999997, 3633169.3301)",GR_RAB_SouthEW-33946,,,,,,Sampled from cross-section,Yeso,7633.0,SanAndres
1238,1238,"(425082.3513000002, 3632148.9209000003)",GR_RAB_SouthEW-14379,,,,,,Sampled from cross-section,Yeso,8859.0,SanAndres
1239,1239,"(479947.00129999965, 3634787.4510999992)",GR_RAB_SouthEW-69786,,,,,,Sampled from cross-section,Yeso,4805.0,SanAndres
1240,1240,"(544810.1290999996, 3628029.4212999996)",GR_RAB_SouthEW-135000,,,,,,Sampled from cross-section,Yeso,,Yeso
1241,1241,"(463661.3097000001, 3635988.8553)",GR_RAB_SouthEW-53427,,,,,,Sampled from cross-section,Yeso,5871.0,SanAndres
1242,1242,"(467817.3574000001, 3636053.821900001)",GR_RAB_SouthEW-57590,,,,,,Sampled from cross-section,Yeso,5845.0,SanAndres
1243,1243,"(545804.7483999999, 3627925.8243000004)",GR_RAB_SouthEW-136000,,,,,,Sampled from cross-section,Yeso,1591.0,SanAndres
1244,1244,"(431915.6632000003, 3618858.307600001)",OFR543_BB-16457,,,,,,Sampled from cross-section,Yeso,8000.0,SanAndres
1245,1245,"(482759.31909999996, 3618180.213300001)",OFR543_BB-68320,,,,,,Sampled from cross-section,Yeso,5100.0,SanAndres
1246,1246,"(473717.07070000004, 3618399.043299999)",OFR543_BB-59261,,,,,,Sampled from cross-section,Yeso,6058.0,SanAndres
1247,1247,"(488276.1425000001, 3618259.4794999994)",OFR543_BB-73837,,,,,,Sampled from cross-section,Yeso,4776.0,SanAndres
1248,1248,"(430223.0379999997, 3618232.1997999996)",OFR543_BB-14652,,,,,,Sampled from cross-section,Yeso,7902.0,SanAndres
1249,1249,"(478815.76580000017, 3618123.551999999)",OFR543_BB-64376,,,,,,Sampled from cross-section,Yeso,5360.0,SanAndres
1250,1250,"(484630.03830000013, 3618207.092)",OFR543_BB-70191,,,,,,Sampled from cross-section,Yeso,5360.0,SanAndres
1251,1251,"(475060.0148, 3618254.0226000007)",OFR543_BB-60611,,,,,,Sampled from cross-section,Yeso,5904.0,SanAndres
1252,1252,"(429068.83499999996, 3618039.2382999994)",OFR543_BB-13463,,,,,,Sampled from cross-section,Yeso,,Yeso
1253,1253,"(438818.5307, 3621411.7018)",OFR543_BB-23817,,,,,,Sampled from cross-section,Yeso,8305.0,SanAndres
1254,1254,"(434300.72080000024, 3619740.5485999994)",OFR543_BB-19000,,,,,,Sampled from cross-section,Yeso,8646.0,SanAndres
1255,1255,"(486431.3328999998, 3618232.973099999)",OFR543_BB-71992,,,,,,Sampled from cross-section,Yeso,5064.0,SanAndres
1256,1256,"(476946.1610000003, 3618096.6893000007)",OFR543_BB-62506,,,,,,Sampled from cross-section,Yeso,5855.0,SanAndres
1257,1257,"(446227.92339999974, 3643536.1173)",OFR543_CC-7900,,,,,,Sampled from cross-section,Yeso,7659.0,SanAndres
1258,1258,"(446300.1579, 3636916.5606999993)",OFR543_CC-14521,,,,,,Sampled from cross-section,Yeso,7610.0,SanAndres
1259,1259,"(446213.12349999975, 3646309.4876000006)",OFR543_CC-5127,,,,,,Sampled from cross-section,Yeso,7705.0,SanAndres
1260,1260,"(446418.9612999996, 3634974.601500001)",OFR543_CC-16466,,,,,,Sampled from cross-section,Yeso,7416.0,SanAndres
1261,1261,"(446242.71520000044, 3640764.2764999997)",OFR543_CC-10672,,,,,,Sampled from cross-section,Yeso,7678.0,SanAndres
1262,1262,"(446201.70469999965, 3648449.2597000003)",OFR543_CC-2987,,,,,,Sampled from cross-section,Yeso,7728.0,SanAndres
1263,1263,"(447111.2456, 3621783.7530000005)",OFR543_CC-29678,,,,,,Sampled from cross-section,Yeso,7377.0,SanAndres
1264,1264,"(446195.44319999963, 3649622.615)",OFR543_CC-1813,,,,,,Sampled from cross-section,Yeso,7688.0,SanAndres
1265,1265,"(446245.67090000026, 3640210.397399999)",OFR543_CC-11226,,,,,,Sampled from cross-section,Yeso,7685.0,SanAndres
1266,1266,"(446512.65940000024, 3633443.0143)",OFR543_CC-18001,,,,,,Sampled from cross-section,Yeso,7505.0,SanAndres
1267,1267,"(446186.9009999996, 3651223.337200001)",OFR543_CC-213,,,,,,Sampled from cross-section,Yeso,,Yeso
1268,1268,"(446792.58100000024, 3628867.4190999996)",OFR543_CC-22585,,,,,,Sampled from cross-section,Yeso,7547.0,SanAndres
1269,1269,"(446737.26570000034, 3629771.6022999994)",OFR543_CC-21679,,,,,,Sampled from cross-section,Yeso,7544.0,SanAndres
1270,1270,"(458897.42420000024, 3638059.293400001)",SouthernSacramentoCompilationENS-13337,,,,,,Sampled from cross-section,Yeso,6245.0,SanAndres
1271,1271,"(458782.97169999965, 3640235.3884999994)",SouthernSacramentoCompilationENS-11158,,,,,,Sampled from cross-section,Yeso,6386.0,SanAndres
1272,1272,"(458486.36010000017, 3645874.8857000005)",SouthernSacramentoCompilationENS-5510,,,,,,Sampled from cross-section,Yeso,6563.0,SanAndres
1273,1273,"(458734.68259999994, 3641153.511499999)",SouthernSacramentoCompilationENS-10238,,,,,,Sampled from cross-section,Yeso,,Yeso
1274,1274,"(458407.0385999996, 3647383.0331999995)",SouthernSacramentoCompilationENS-4000,,,,,,Sampled from cross-section,Yeso,,Yeso
1275,1275,"(458735.37799999956, 3629279.1819)",SouthernSacramentoCompilationENS-22120,,,,,,Sampled from cross-section,Yeso,6176.0,SanAndres
1276,1276,"(458680.68599999975, 3626915.1509000007)",SouthernSacramentoCompilationENS-24484,,,,,,Sampled from cross-section,Yeso,6127.0,SanAndres
1277,1277,"(458527.9835000001, 3645083.4985000007)",SouthernSacramentoCompilationENS-6303,,,,,,Sampled from cross-section,Yeso,6504.0,SanAndres
1278,1278,"(458196.94739999995, 3651377.5121999998)",SouthernSacramentoCompilationENS-0,,,,,,Sampled from cross-section,Yeso,6780.0,SanAndres
1279,1279,"(458863.9084000001, 3634834.8408000004)",SouthernSacramentoCompilationENS-16563,,,,,,Sampled from cross-section,Yeso,6137.0,SanAndres
1280,1280,"(458840.2549999999, 3633812.434800001)",SouthernSacramentoCompilationENS-17585,,,,,,Sampled from cross-section,Yeso,6101.0,SanAndres
1281,1281,"(458805.1723999996, 3632296.0089)",SouthernSacramentoCompilationENS-19102,,,,,,Sampled from cross-section,Yeso,6012.0,SanAndres
1282,1282,"(458288.90359999985, 3649629.1416999996)",SouthernSacramentoCompilationENS-1751,,,,,,Sampled from cross-section,Yeso,6757.0,SanAndres
1283,1283,"(458893.8174999999, 3636127.6488000005)",SouthernSacramentoCompilationENS-15269,,,,,,Sampled from cross-section,Yeso,6330.0,SanAndres
1284,1284,"(458904.86789999995, 3636605.296599999)",SouthernSacramentoCompilationENS-14792,,,,,,Sampled from cross-section,Yeso,6291.0,SanAndres
1285,1285,"(458862.3772, 3638725.6457)",SouthernSacramentoCompilationENS-12669,,,,,,Sampled from cross-section,Yeso,6265.0,SanAndres
1286,1286,"(448744.92030000035, 3640732.5721000005)",SouthernSacramentoCompilationNEW-37953,,,,,,Sampled from cross-section,Yeso,7459.0,SanAndres
1287,1287,"(457951.35450000037, 3640710.1527999993)",SouthernSacramentoCompilationNEW-47159,,,,,,Sampled from cross-section,Yeso,6655.0,SanAndres
1288,1288,"(459569.54200000037, 3640702.4519999996)",SouthernSacramentoCompilationNEW-48777,,,,,,Sampled from cross-section,Yeso,6514.0,SanAndres
1289,1289,"(429903.73730000015, 3641435.7749000005)",SouthernSacramentoCompilationNEW-19090,,,,,,Sampled from cross-section,Yeso,8879.0,SanAndres
1290,1290,"(441258.80260000005, 3640750.210000001)",SouthernSacramentoCompilationNEW-30466,,,,,,Sampled from cross-section,Yeso,8000.0,SanAndres
1291,1291,"(461933.33160000015, 3640691.2029999997)",SouthernSacramentoCompilationNEW-51141,,,,,,Sampled from cross-section,Yeso,6353.0,SanAndres
1292,1292,"(427244.34669999965, 3641438.0887)",SouthernSacramentoCompilationNEW-16431,,,,,,Sampled from cross-section,Yeso,8767.0,SanAndres
1293,1293,"(446131.29959999956, 3640732.5712)",SouthernSacramentoCompilationNEW-35339,,,,,,Sampled from cross-section,Yeso,7646.0,SanAndres
1294,1294,"(447344.6149000004, 3640732.5715999994)",SouthernSacramentoCompilationNEW-36552,,,,,,Sampled from cross-section,Yeso,7626.0,SanAndres
1295,1295,"(454333.62770000007, 3640727.3691000007)",SouthernSacramentoCompilationNEW-43541,,,,,,Sampled from cross-section,Yeso,6878.0,SanAndres
